交易日期,whole_market,000016.SH,000300.SH,000510.SH,000688.SH,000852.SH,000905.SH,399006.SZ,932000.CSI
2014-01-01,-3.0110794046601437,-3.270428195930906,-2.695345819353152,-3.3242851970567444,,-3.372259689102535,-2.8590529948161527,-2.966073775558482,
2014-02-01,-3.2578404610782083,-3.322908918966773,-3.126139094409096,-3.65793357296278,,-3.474848222317402,-3.145485235548546,-3.2406969661217624,
2014-03-01,-3.42406211127574,-3.313635447015402,-3.268258339449795,-3.9229751875713204,,-3.7068124186892852,-3.568298644697242,-3.185361874088503,
2014-04-01,-3.3090046593173805,-3.072532307095141,-2.966600486688784,-3.7620448304808787,,-3.681448305044249,-3.7276296342261004,-3.064741636226238,
2014-05-01,-3.19855598276428,-3.018806313258077,-2.9455885937509407,-3.7486549318435447,,-3.4716753518800316,-3.5396156894586537,-2.887964260251541,
2014-06-01,-3.2899143223771716,-3.407770412023904,-3.238498303521533,-3.8628262473958848,,-3.4771961315052367,-3.6169436590283635,-2.5572204246452177,
2014-07-01,-3.264680625290428,-2.9659466298609023,-3.0423421239512902,-3.668145453336696,,-3.620028883575875,-3.68678763482484,-3.0258022700500753,
2014-08-01,-3.338900607113575,-3.2294785995741413,-3.273725738889848,-3.9553210931123615,,-3.3998828592911883,-3.6965996491386264,-2.8993649465323963,
2014-09-01,-3.3833047407906993,-3.263437742059998,-3.167287461916692,-3.786456543207405,,-3.616763523926456,-3.7477866520255385,-3.1390657654652174,
2014-10-01,-3.4341708655168937,-3.079637708431618,-3.017549580950191,-3.70278318759566,,-3.603167848601014,-3.826973072145576,-3.4432163523202597,-0.4035328116403489
2014-11-01,-3.3617842016806474,-3.0965474349818214,-2.9783299399230367,-3.551051077253217,,-3.4562203133628526,-3.908740805044471,-3.426904351737733,-0.15235999252781318
2014-12-01,-3.2021945998080383,-2.7329684007622834,-2.4426927762846087,-3.04326680269543,,-3.5812220921564517,-3.8158965553718707,-3.5844617173741655,-0.2525183570778713
2015-01-01,-3.203659272153577,-2.8195929650269815,-2.6243276196772496,-3.237687628351033,,-3.4316614673931802,-3.811727614161604,-3.463258294615327,-0.0750238189160771
2015-02-01,-3.1405999643753466,-2.6000442125281236,-2.380844235373422,-3.0216731919381,,-3.3951989637358038,-3.654747808923692,-3.908744015456016,-0.06061182573868454
2015-03-01,-3.1817727268890743,-2.508311105738337,-2.132732623332552,-2.790834469018582,,-3.7542012963313214,-3.6621518937667474,-4.42322423300861,-0.03861797009378583
2015-04-01,-3.3890149249149357,-2.757350454312255,-2.296440634833448,-2.897476937916197,,-4.1009696050918825,-3.8207391374838466,-4.713687138775103,-0.17410506905823459
2015-05-01,-3.3326992091928505,-2.9990628782304025,-2.366638508530943,-2.9307555455180925,,-3.864097606768893,-3.62321307509925,-4.7054184048599055,0.1226270515911157
2015-06-01,-3.143239222408959,-2.923817316085726,-2.1548724508024866,-2.7621270774534668,,-3.558914982762629,-3.360100433378658,-4.570921430354958,0.2904146309087948
2015-07-01,-2.9724417489457617,-2.8447380966618714,-2.2396413369899815,-2.874757407732632,,-3.062756486004775,-2.9485370979910575,-4.374157931126052,0.4998316108196201
2015-08-01,-2.8159340844180836,-2.9051524748670614,-1.967848000030218,-2.4885248745860475,,-3.010054676445849,-2.723295370196402,-4.264277960659409,0.6099502627919856
2015-09-01,-2.6890974076442613,-2.5137290288498644,-1.8744960373062065,-2.4918576225132862,,-2.8635508332485387,-2.7419341780332207,-4.16405085224982,0.7882721956246896
2015-10-01,-2.4501302372819382,-2.593261044160047,-1.8277050621978066,-2.2755380997024037,,-2.4390112399975283,-2.377471533838147,-3.8375316902461867,1.1619425061021358
2015-11-01,-2.204704409410079,-2.368933958867425,-1.4518123177860258,-1.8581576346295683,,-2.2636600187727356,-2.129538364205234,-3.6669518235251353,1.2684587488491543
2015-12-01,-2.3168287805559244,-2.4362567926550764,-1.3710357514240272,-1.8413052821400941,,-2.5036396526114966,-2.2882494347115663,-3.968471065798095,1.1534920123824672
2016-01-01,-2.7619812193200546,-2.9104084564894865,-1.835395777278769,-2.344034337117642,,-2.8812691432700888,-2.767180034750782,-4.436182828905119,0.8029375395050893
2016-02-01,-3.0500949448822743,-3.4176055872525843,-2.359356164043171,-2.7495612870577877,,-3.049631378090272,-2.986701304858149,-4.601425832222934,0.7759524362825618
2016-03-01,-3.218402620961848,-3.6547392986855547,-2.7102880350357483,-3.048690350313173,,-3.0921815432098225,-3.012005887088155,-4.707380775553158,0.6588030400862596
2016-04-01,-3.1498827715228495,-3.6703651802664976,-2.8812445114327967,-3.0986926195585607,,-2.881875137832195,-2.8308595260322416,-4.541699444539937,0.8178925159358652
2016-05-01,-3.18387273355093,-3.61427598349707,-2.7260178068789718,-2.9636792255555426,,-3.0722298086973017,-2.8969882897736445,-4.715709355842606,0.6641268323222125
