date_key,gain_whole_market_simple,gain_000852.SH_simple,bench_000852.SH
2005-07-26,0.0031612075551171077,0.0,0.0
2005-07-27,0.018198031122200108,0.0,0.0
2005-07-28,0.014866758803306507,0.0,0.0
2005-07-29,0.016411355878700608,0.0,0.0
2005-08-01,0.018148545688877808,0.0,0.0
2005-08-02,0.008844748220523307,0.0,0.0
2005-08-03,0.009333868431221307,0.0,0.0
2005-08-04,0.012580540279191806,0.0,0.0
2005-08-05,0.03418652657108641,0.0,0.0
2005-08-08,0.03370642611929951,0.0,0.0
2005-08-09,0.036031950285063716,0.0,0.0
2005-08-10,0.026763711495950117,0.0,0.0
2005-08-11,0.014503324223399717,0.0,0.0
2005-08-12,0.0025957014222847165,0.0,0.0
2005-08-15,0.023487557489800016,0.0,0.0
2005-08-16,0.010051148155783816,0.0,0.0
2005-08-17,0.003277667359386816,0.0,0.0
2005-08-18,-0.020168077627661082,0.0,0.0
2005-08-19,-0.024343494248275484,0.0,0.0
2005-08-22,-0.017751754102254384,0.0,0.0
2005-08-23,-0.011640561994561285,0.0,0.0
2005-08-24,-0.020686463834302084,0.0,0.0
2005-08-25,-0.022951894811344783,0.0,0.0
2005-08-26,-0.024627506166647183,0.0,0.0
2005-08-29,-0.03787245873293278,0.0,0.0
2005-08-30,-0.04064575130913668,0.0,0.0
2005-08-31,-0.05016296882081688,0.0,0.0
2005-09-01,-0.06380222637505559,0.0,0.0
2005-09-02,-0.06568651191678779,0.0,0.0
2005-09-05,-0.06554183947929829,0.0,0.0
2005-09-06,-0.049155315255216485,0.0,0.0
2005-09-07,-0.06064167749855079,0.0,0.0
2005-09-08,-0.06306556735699549,0.0,0.0
2005-09-09,-0.05885819720514329,0.0,0.0
2005-09-12,-0.05684275356471799,0.0,0.0
2005-09-13,-0.06650235598813449,0.0,0.0
2005-09-14,-0.06157417013889609,0.0,0.0
2005-09-15,-0.062173683334181384,0.0,0.0
2005-09-16,-0.06564094827401408,0.0,0.0
2005-09-19,-0.06449722430878338,0.0,0.0
2005-09-20,-0.05932628259611938,0.0,0.0
2005-09-21,-0.03982841611963658,0.0,0.0
2005-09-22,-0.022322190313980476,0.0,0.0
2005-09-23,-0.017579047793840875,0.0,0.0
2005-09-26,-0.016860403384137974,0.0,0.0
2005-09-27,-0.002384448084476975,0.0,0.0
2005-09-28,-0.0014128792564957748,0.0,0.0
2005-09-29,-0.013226416932102275,0.0,0.0
2005-09-30,-0.011459297967129274,0.0,0.0
2005-10-10,-0.018893305401136574,0.0,0.0
2005-10-11,-0.008331578965084574,0.0,0.0
2005-10-12,-0.009273707169890674,0.0,0.0
2005-10-13,-0.018024901657644074,0.0,0.0
2005-10-14,-0.004236784553782975,0.0,0.0
2005-10-17,-0.014744958292351874,0.0,0.0
2005-10-18,-0.011976279459096673,0.0,0.0
2005-10-19,-0.014270660170743674,0.0,0.0
2005-10-20,-0.019467625143199774,0.0,0.0
2005-10-21,-0.019958784278759575,0.0,0.0
2005-10-24,-0.023718182775000075,0.0,0.0
2005-10-25,-0.015781983591961778,0.0,0.0
2005-10-26,0.018391263860828018,0.0267612703048001,-0.0267612703048001
2005-10-27,0.030089179544368426,0.045327106353465,-0.045327106353465
2005-10-28,0.09517699635634091,0.0820863678243132,-0.0820863678243132
2005-10-31,0.05240144338963081,0.0747837492962432,-0.0747837492962432
2005-11-01,0.07995810530506631,0.08475359359435379,-0.08475359359435379
2005-11-02,0.041806114603911704,0.05720339778407229,-0.05720339778407229
2005-11-03,-0.009971747686818994,0.04805650300965959,-0.06635029255848499
2005-11-04,-0.021859808752674993,0.03850769050584399,-0.05680148005466938
2005-11-07,-0.03575192566231432,0.02532385461436269,-0.043617644163188085
2005-11-08,-0.03217582609519012,0.03593662575335539,-0.033004873024195386
2005-11-09,-0.015481477632790317,0.04041356773029729,-0.037481815001137286
2005-11-10,0.09571349216150288,0.07216600315158658,-0.06923425042242659
2005-11-11,0.07932139121683587,0.06400433846610479,-0.06107258573694479
2005-11-14,0.07038026430980167,0.05815752261041539,-0.05522576988125539
2005-11-15,0.10560573755274036,0.06591601828402689,-0.06298426555486689
2005-11-16,0.06911156768927876,0.057962884530098895,-0.05503113180093889
2005-11-17,0.07056924302240886,0.056682057067224796,-0.05375030433806479
2005-11-18,0.09113957446583386,0.0323895330824302,-0.02945778035327019
2005-11-21,0.10323157104117156,0.0402243077001167,-0.021623005735583692
2005-11-22,0.01312146586948186,0.014693288212841403,-0.04715402522285899
2005-11-23,0.02042477230820196,0.005432140646292103,-0.03789287765630969
2005-11-24,0.05146476949151736,0.010388696493720503,-0.03293632180888129
2005-11-25,0.05690248363197816,0.008188762728285504,-0.03073638804344629
2005-11-28,0.05608461847014366,0.009262711792415603,-0.03181033710757639
2005-11-29,-0.0019064046402519352,-0.003874818777152997,-0.044947867677144995
2005-11-30,0.010781207973030364,0.000830021342084303,-0.04024302755790769
2005-12-01,0.004966170885968764,-0.003757462571933097,-0.04483051147192509
2005-12-02,-0.019682985158181038,-0.020121077171102297,-0.06119412607109429
2005-12-05,0.07286338097682976,0.013223614451348103,-0.09453881769354469
2005-12-06,0.10477950020054405,0.016584980147792704,-0.09117745199710009
2005-12-07,0.07417749401420096,0.005869663769921004,-0.0804621356192284
2005-12-08,0.06577940716200556,0.0021578218770059044,-0.08417397751214349
2005-12-09,0.015001722777387955,-0.0158101298761777,-0.0662060257589599
2005-12-12,0.015851713728613156,-0.0080251710042623,-0.058421066887044494
2005-12-13,0.013494982449119055,-0.008984700713245499,-0.05938059659602769
2005-12-14,0.009283197769923856,0.0022854049363965016,-0.04811049094638569
2005-12-15,0.019155091766978258,0.010929309721200401,-0.056754395731189594
2005-12-16,0.010718419705735557,0.0020160052499958014,-0.047841091259984994
2005-12-19,0.008688740547899657,-0.00046007533080119883,-0.045365010679187995
2005-12-20,0.015294513473270157,0.0007269465631581011,-0.044177988785228696
2005-12-21,0.021346644730929856,-0.013213006251778198,-0.05811794160016499
2005-12-22,0.003187400842361958,-0.017512409922060098,-0.053818537929883094
2005-12-23,-0.03966870393553674,-0.0269572104444871,-0.04437373740745609
2005-12-26,-0.058419799566078234,-0.034732272740825895,-0.03659867511111729
2005-12-27,-0.06734414767941244,-0.035588182680079794,-0.035742765171863394
2005-12-28,-0.06310553501630144,-0.033046403672323595,-0.033200986164107195
2005-12-29,-0.026976540159160137,-0.023189401291004694,-0.023343983782788295
2005-12-30,-0.006166498043054136,-0.03451051017308909,-0.03466509266487269
2006-01-04,0.05360099240777316,-0.046127378958242295,-0.02304822387971949
2006-01-05,0.13668383286794267,-0.030679242235780897,-0.007600087157258092
2006-01-06,0.12221973969106097,-0.022454684074755097,0.0006244710037677081
2006-01-09,0.11375777895227476,-0.006598035510331796,0.01648111956819101
2006-01-10,0.12950320205545165,-0.0037897437186641962,0.01928941135985861
2006-01-11,0.14359851875746804,-0.013057021455828896,0.010022133622693911
2006-01-12,0.16973174628215174,0.008398064761832304,0.03147721984035511
2006-01-13,0.19617289176738284,0.013732524258837305,0.03681167933736011
2006-01-16,0.15112872519116174,0.0006771744395782046,0.023756329518101013
2006-01-17,0.15488776885529565,0.0020884647621587046,0.022345039195520514
2006-01-18,0.09444548051429705,-0.017338594034978894,0.041772097992658117
2006-01-19,0.13355054067734706,-0.011342070918107194,0.04776862110952981
2006-01-20,0.13346926611722668,-0.017521594274517993,0.04158909775311901
2006-01-23,0.11869634354136467,-0.018699152437086992,0.04276665591568801
2006-01-24,0.12274267207877247,-0.012224703974356292,0.03629220745295731
2006-01-25,0.10886752506978588,0.00561031107255461,0.01845719240604641
2006-02-06,-0.0018364565647731174,-0.01889065770138309,0.042958161179984106
2006-02-07,-0.007857017098546217,-0.012535307882257788,0.049313510999109404
2006-02-08,0.01846333483047378,-0.002199334104601389,0.05964948477676581
2006-02-09,0.003019441700230479,0.00895010734190621,0.04850004333025821
2006-02-10,-0.03122157350573052,-0.0027406188173237887,0.060190769489488205
2006-02-13,-0.02643403094202362,-0.0012488720683587887,0.06168251623845321
2006-02-14,0.0002022073544647833,0.0069758950584774115,0.06990728336528941
2006-02-15,-0.013093143523329118,0.005177353162086411,0.07170582526168041
2006-02-16,-0.007359687235493517,-0.018086910492443986,0.04844156160715002
2006-02-17,0.010999521137835182,-0.011205072418045785,0.04155972353275182
2006-02-20,0.00751137221345089,-0.020150660766747385,0.03261413518405022
2006-02-21,-0.04683900057888581,-0.040993489166351586,0.05345696358365443
2006-02-22,-0.04331492652052102,-0.04232197317009729,0.05478544758740013
2006-02-23,-0.028544358880819617,-0.04089737879887639,0.05621004195862103
2006-02-24,-0.021531215884626316,-0.04714147405662169,0.062454137216366334
2006-02-27,-0.020327247713912318,-0.046990387311246086,0.06230305047099073
2006-02-28,-0.04049040637869952,-0.050120514243289886,0.06543317740303453
2006-03-01,-0.060778114146736624,-0.05799673279759489,0.07330939595733953
2006-03-02,-0.1559555632190993,-0.07801381404025529,0.05329231471467913
2006-03-03,-0.16619852128968843,-0.07807917707745779,0.05335767775188163
2006-03-06,-0.1594109758230811,-0.07551929210888439,0.05079779278330823
2006-03-07,-0.03962876935154731,-0.04640368151106439,0.021682182185488234
2006-03-08,-0.041787615680424814,-0.045312567900265686,0.022773295796286935
2006-03-09,-0.013663177964192513,-0.038638185617716786,0.016098913513738034
2006-03-10,-0.02641011740875071,-0.040199218614334585,0.017659946510355833
2006-03-13,0.01772270804348549,-0.031988333261786184,0.02587083186290423
2006-03-14,0.01942608280527829,-0.028493239835250383,0.029365925289440032
2006-03-15,0.06824504974753969,-0.020745974820738183,0.03711319030395223
2006-03-16,0.06905135424797669,-0.01942776581260748,0.03843139931208293
2006-03-17,0.052569094703634786,-0.02445027861780248,0.033408886506887926
2006-03-20,0.11527301757824948,-0.014476852184330882,0.043382312940359526
2006-03-21,0.11621073600338838,-0.011416391574000283,0.046442773550690125
2006-03-22,0.13299557661813377,-0.021469731346153882,0.056496113322843725
2006-03-23,0.15545200514478466,-0.009647499465245481,0.06831834520375213
2006-03-24,0.11974420533449195,-0.020246953920882382,0.05771889074811523
2006-03-27,0.12116922239459606,-0.009696759089609482,0.06826908557938813
2006-03-28,0.14735946758991295,-0.0072585992021729825,0.07070724546682462
2006-03-29,0.12435290482424215,-0.004837084148063983,0.06828573041271563
2006-03-30,0.16822005340413385,0.002778055910365217,0.06067059035428643
2006-03-31,0.17250277347074894,0.003600611243445917,0.05984803502120573
2006-04-03,0.11904867096995975,-0.010643477189054382,0.07409212345370603
2006-04-04,0.11298184606898634,0.0010082732434806181,0.08574387388624102
2006-04-05,0.15639368718246283,0.009189851496317718,0.09392545213907813
2006-04-06,0.13838272962846423,0.006383568773804718,0.09111916941656513
2006-04-07,0.13737441771380257,0.015960181677030418,0.10069578231979083
2006-04-10,0.22070935320943996,0.03554538720207602,0.12028098784483643
2006-04-11,0.23951367625458497,0.03745302489373242,0.12218862553649283
2006-04-12,0.24760402420410776,0.03316646696920032,0.12647518346102493
