交易日期,000016.SH-行情统计-20251203,000300.SH-行情统计-20251203,000510.SH-行情统计-20251203,000688.SH-行情统计-20251203,000852.SH-行情统计-20251203,000905.SH-行情统计-20251203,399006.SZ-行情统计-20251203,932000.CSI-行情统计-20251203
2005-08-12,-0.011907622801115014,,,,,,,
2005-08-15,0.020891856067515313,,,,,,,
2005-08-16,-0.013436409334016242,,,,,,,
2005-08-17,0.006773480796397058,,,,,,,
2005-08-18,-0.02344574498704799,,,,,,,
2005-08-19,0.004175416620614492,,,,,,,
2005-08-22,0.006591740146021152,,,,,,,
2005-08-23,-0.006111192107693175,,,,,,,
2005-08-24,0.009045901839740855,,,,,,,
2005-08-25,-0.0022654309770427927,,,,,,,
2005-08-26,-0.0016756113553024754,,,,,,,
2005-08-29,-0.013244952566285662,,,,,,,
2005-08-30,-0.002773292576203956,,,,,,,
2005-08-31,0.00951721751168022,,,,,,,
2005-09-01,0.013639257554238782,,,,,,,
2005-09-02,0.0018842855417322557,,,,,,,
2005-09-05,-0.00014467243748950143,,,,,,,
2005-09-06,-0.016386524224081822,,,,,,,
2005-09-07,0.011486362243334325,,,,,,,
2005-09-08,0.002423889858444772,,,,,,,
2005-09-09,-0.004207370151852241,,,,,,,
2005-09-12,-0.002015443640425385,,,,,,,
2005-09-13,0.009659602423416569,,,,,,,
2005-09-14,0.004928185849238487,,,,,,,
2005-09-15,-0.0005995131952853949,,,,,,,
2005-09-16,-0.003467264939832737,,,,,,,
2005-09-19,0.0011437239652307696,,,,,,,
2005-09-20,-0.005170941712664079,,,,,,,
2005-09-21,-0.019497866476482884,,,,,,,
2005-09-22,-0.017506225805656195,,,,,,,
2005-09-23,-0.0047431425201396316,,,,,,,
2005-09-26,0.0007186444097029288,,,,,,,
2005-09-27,-0.014475955299661059,,,,,,,
2005-09-28,0.0009715688279812174,,,,,,,
2005-09-29,0.011813537675606556,,,,,,,
2005-09-30,0.0017671189649730579,,,,,,,
2005-10-10,-0.00743400743400735,,,,,,,
2005-10-11,0.010561726436052021,,,,,,,
2005-10-12,-0.000942128204806103,,,,,,,
2005-10-13,-0.008751194487753411,,,,,,,
2005-10-14,-0.013788117103861186,,,,,,,
2005-10-17,-0.010508173738568938,,,,,,,
2005-10-18,0.002768678833255267,,,,,,,
2005-10-19,-0.002294380711647004,,,,,,,
2005-10-20,0.005196964972456142,,,,,,,
2005-10-21,0.0004911591355598599,,,,,,,
2005-10-24,-0.003759398496240518,,,,,,,
2005-10-25,-0.00793619918303834,,,,,,,
2005-10-26,-0.020783498686326007,-0.020631352947096393,-0.02199166845414835,,-0.026761270304800133,-0.02683516032726374,,
2005-10-27,0.0028432982259420925,3.4253613756307644e-05,-0.00220475349470739,,-0.018565836048664908,-0.007540718710115524,,
2005-10-28,-0.00173042621728825,-0.009270993891648094,-0.01274872744099953,,-0.03675926147084829,-0.02658124800906103,,
2005-10-31,0.012373993279641615,0.009853295379899318,0.00888232674775602,,0.007302618528070015,0.004363319031343238,,
2005-11-01,-0.0028844634107793032,-0.003891450221390369,-0.004378832930681975,,-0.009969844298110653,-0.006432071054473409,,
2005-11-02,0.007780199458424342,0.011009657795548078,0.012447648712654136,,0.027550195810281508,0.02063571107575335,,
2005-11-03,-0.009384748473012405,-0.008952044238962897,-0.010716014103657301,,-0.009146894774412773,-0.013578160700685515,,
2005-11-04,0.004154648178041231,0.004322074595805914,0.00498509131569147,,0.009548812503815673,0.007491766295496527,,
2005-11-07,-0.006219364359879687,-0.0012295641878046215,-8.112743961807833e-05,,0.01318383589148131,0.008238337005460394,,
2005-11-08,0.005462741978255137,0.004833120554440962,0.005018718777889841,,0.010612771138992727,0.008277909738717337,,
2005-11-09,-0.0028352146850935123,-0.002575097558762063,-0.0022604082574098072,,-0.004476941976941928,-0.004546685984192611,,
2005-11-10,-0.012986497745215986,-0.018515780494739786,-0.019730910604063956,,-0.03175243542128936,-0.028209345528984464,,
2005-11-11,0.00013398539559195122,0.0021089956777176067,0.0027120402796938503,,0.00816166468548185,0.003275414906181995,,
2005-11-14,-0.004152990823229952,-0.0030527642549057488,-0.0023871961616708237,,0.005846815855689469,0.004381280644691454,,
2005-11-15,-0.005542476626084647,-0.006390999246070894,-0.006978334158474264,,-0.007758495673611532,-0.008555167538697672,,
2005-11-16,0.006642046453742445,0.007564437803511348,0.0067780916882316244,,0.007953133753928032,0.0075564601640483176,,
2005-11-17,-0.0004569032708898746,-0.0005329502270832176,-0.0006720667822150972,,0.0012808274628741678,-0.0010765825158162157,,
2005-11-18,0.02254638343640769,0.02269723877309726,0.02134362169049986,,0.024292523984794645,0.02172438847178504,,
2005-11-21,-0.0026427547760233816,0.0018475698222706338,0.0012360653843932479,,0.007834774617686557,0.0038163415270107137,,
2005-11-22,-0.014830731913098472,-0.016122280425854507,-0.01569134207125722,,-0.02553101948727532,-0.017934731274204307,,
2005-11-23,0.009166209471303866,0.0076010211356685176,0.007431545386346716,,0.009261147566549388,0.007634321988049697,,
2005-11-24,0.009944839291397,0.006002990082512483,0.005864147255253194,,0.00495655584742849,0.00427146470672457,,
2005-11-25,0.006590867316125237,0.0029722401842335877,0.0026026604973974354,,0.002199933765435036,-0.0006772009029345494,,
2005-11-28,-0.004917305785986259,-0.004456459037902594,-0.004164984136140748,,-0.0010739490641301641,-0.003316966461783477,,
2005-11-29,-0.009988071987521496,-0.010066237204176431,-0.011284380285932816,,-0.013137530569568678,-0.013514803063196412,,
2005-11-30,0.00574613724529649,0.0028921968071067283,0.0023552847433794266,,0.00470484011923733,0.0030108463017375353,,
2005-12-01,-0.0009083369535167751,-0.0008697343876955532,-0.0010287464490712495,,-0.004587483914017421,-0.0015792646172392288,,
2005-12-02,-0.0025298442564630763,-0.0035850504541445893,-0.005242648005336248,,-0.01636361459916924,-0.01247298325263535,,
2005-12-05,-0.0074898945866687106,-0.011874382141297102,-0.014246220810540389,,-0.03334469162245046,-0.02559117697405433,,
2005-12-06,0.011778798163306181,0.00752666907085775,0.006802396352960649,,0.0033613656964446292,0.0024468899401453026,,
2005-12-07,0.00965535385424876,0.008959911324588843,0.008617419752501077,,0.010715316377871709,0.009888844382134998,,
2005-12-08,-0.002579670114912558,0.0002517623363544885,-0.0008461529421441849,,-0.0037118418929151797,-0.0015121842385781292,,
2005-12-09,0.01498249647316996,0.015216346703887718,0.01564356202731143,,0.017967951753183664,0.016932320373404863,,
2005-12-12,-0.0029857277067808496,0.001307248467363742,0.0021193065351075013,,0.007784958871915437,0.006494140624999867,,
2005-12-13,-0.001445702262782178,0.0006527708999235493,0.0002889104608698734,,-0.0009595297089832755,0.00041236113132492314,,
2005-12-14,0.006334104629067028,0.010178832527274695,0.010305347921023111,,0.011270105649642037,0.009274301093518789,,
2005-12-15,-0.00033397988413463864,-0.0019150475978400028,-0.0024928815652552894,,-0.008643904784803924,-0.005969898259480355,,
2005-12-16,0.004895724914228294,0.0068382361143648485,0.006992926826472345,,0.008913304471204642,0.008458805616647025,,
2005-12-19,-0.0003068896731625026,0.00038778585357213124,0.000569210277660881,,0.0024760805807970687,0.00020370503510935833,,
2005-12-20,0.00694551036070612,0.00488420772834508,0.004721757631611867,,0.0011870218939593613,0.0016892094260281265,,
2005-12-21,-0.004128399578268049,-0.004606974386104246,-0.004858107036894377,,-0.013939952814936318,-0.006398603071329556,,
2005-12-22,0.004349600755121363,0.00621166153641739,0.006304266190243046,,0.0042994036702819205,0.005693513246747051,,
2005-12-23,0.005143575610561557,0.007856946354882988,0.008334181452205769,,0.009444800522427022,0.012076600837821694,,
2005-12-26,0.005205701000707386,0.007086003777746264,0.0076484837609904766,,0.007775062296338842,0.008964155205241298,,
2005-12-27,-0.004273719141233867,-0.0032741386413408513,-0.002114635503617124,,0.0008559099392539959,0.0015940551121114144,,
2005-12-28,0.0017420723086245538,0.0016968325791855143,0.0013941556993084525,,0.0025417790077562064,0.0031362269317636304,,
2005-12-29,0.01053507069586912,0.012064022933588214,0.0148020270646545,,0.009857002381318924,0.011129128218289486,,
