Wind代码,交易日期,货币代码,昨收盘价(点),开盘点位,最高点位,最低点位,收盘价,涨跌,涨跌幅(%),成交量(万股),成交金额(千元),unnamed_12,unnamed_13
399006.SZ,20180601,1,1743.74,1734.35,1744.01,1699.68,1709.55,-34.2,-1.961,429623.45,66534080.4,33361,20180601180000000
399006.SZ,20180604,1,1709.55,1709.57,1715.41,1690.99,1702.93,-6.62,-0.3871,378850.93,58911813.0,33361,20180604180000000
399006.SZ,20180605,1,1702.93,1702.37,1747.75,1702.37,1746.11,43.18,2.5358,428291.37,69143790.5,33361,20180605180000000
399006.SZ,20180606,1,1746.11,1744.17,1751.97,1735.37,1743.25,-2.87,-0.1641,429785.66,70029626.4,33361,20180606180000000
399006.SZ,20180607,1,1743.25,1747.93,1750.51,1728.06,1730.38,-12.87,-0.7384,411018.08,64105935.8,33361,20180607180000000
399006.SZ,20180608,1,1730.38,1726.3,1727.49,1698.25,1711.52,-18.85,-1.0895,403109.4,62199111.2,33361,20180608180000000
399006.SZ,20180611,1,1711.52,1707.14,1708.2,1684.31,1688.62,-22.9,-1.3383,359969.93,58187684.7,33361,20180611180000000
399006.SZ,20180612,1,1688.62,1692.67,1715.66,1681.0,1712.77,24.15,1.4302,383855.7,62593401.9,33361,20180612180000000
399006.SZ,20180613,1,1712.77,1711.53,1711.53,1685.89,1685.89,-26.87,-1.569,375480.16,58910084.4,33361,20180613180000000
399006.SZ,20180614,1,1685.89,1682.84,1702.69,1669.38,1673.32,-12.58,-0.7459,350598.22,54404321.4,33361,20180614180000000
399006.SZ,20180615,1,1673.32,1673.9,1681.89,1636.7,1641.66,-31.66,-1.8919,429634.1,63344128.8,33361,20180615180000000
399006.SZ,20180619,1,1641.66,1612.9,1626.87,1532.32,1547.15,-94.52,-5.7574,511029.24,68399302.2,33361,20180619180000000
399006.SZ,20180620,1,1547.15,1540.61,1577.62,1525.28,1563.79,16.65,1.076,479386.84,67053422.1,33361,20180620180000000
399006.SZ,20180621,1,1563.79,1562.37,1570.6,1521.56,1521.68,-42.12,-2.6932,469189.74,64570507.0,33361,20180621180000000
399006.SZ,20180622,1,1521.68,1514.04,1555.72,1506.62,1549.66,27.98,1.8391,424973.78,62490833.0,33361,20180622180000000
399006.SZ,20180625,1,1549.66,1563.74,1566.78,1537.27,1538.56,-11.1,-0.716,398441.12,58129622.5,33361,20180625180000000
399006.SZ,20180626,1,1538.56,1518.5,1570.28,1515.27,1564.92,26.35,1.7128,458644.86,66152441.8,33361,20180626180000000
399006.SZ,20180627,1,1564.92,1564.29,1572.61,1542.52,1546.23,-18.69,-1.1941,455912.15,63035042.1,33361,20180627180000000
399006.SZ,20180628,1,1546.23,1544.64,1570.9,1540.89,1543.66,-2.57,-0.1661,433041.38,62744997.5,33361,20180628180000000
399006.SZ,20180629,1,1543.66,1547.15,1609.73,1547.15,1606.71,63.05,4.0845,536963.02,78377658.8,33361,20180629180000000
399006.SZ,20180702,1,1606.71,1605.21,1614.34,1572.56,1588.37,-18.34,-1.1415,526994.47,75229495.7,33361,20180702180000000
399006.SZ,20180703,1,1588.37,1589.5,1613.83,1558.0,1607.12,18.75,1.1804,566546.88,84920828.1,33361,20180703180000000
399006.SZ,20180704,1,1607.12,1595.89,1596.0,1557.54,1565.61,-41.51,-2.583,490694.23,73233113.3,33361,20180704180000000
399006.SZ,20180705,1,1565.61,1560.98,1576.99,1532.43,1532.68,-32.93,-2.1034,444028.99,63457095.8,33361,20180705180000000
399006.SZ,20180706,1,1532.68,1532.05,1571.02,1517.06,1541.31,8.63,0.5634,527841.56,76084292.5,33361,20180706180000000
399006.SZ,20180709,1,1541.31,1546.01,1582.53,1546.01,1581.93,40.62,2.6352,447041.34,66506571.6,33361,20180709180000000
399006.SZ,20180710,1,1581.93,1583.74,1594.0,1577.39,1592.98,11.05,0.6983,462843.38,70123133.7,33361,20180710180000000
399006.SZ,20180711,1,1592.98,1562.59,1577.17,1540.7,1563.01,-29.97,-1.8812,542052.4,79633299.9,33361,20180711180000000
399006.SZ,20180712,1,1563.01,1563.79,1620.64,1563.79,1614.63,51.62,3.3029,660273.29,98166781.1,33361,20180712180000000
399006.SZ,20180713,1,1614.63,1612.19,1626.27,1608.6,1618.46,3.83,0.2373,599754.2,86899464.5,33361,20180713180000000
399006.SZ,20180716,1,1618.46,1614.56,1624.33,1605.21,1616.91,-1.55,-0.0958,545028.04,77990182.8,33361,20180716180000000
399006.SZ,20180717,1,1616.91,1615.84,1622.09,1597.88,1621.63,4.72,0.2919,520995.25,70443877.1,33361,20180717180000000
399006.SZ,20180718,1,1621.63,1622.29,1635.91,1607.88,1607.88,-13.75,-0.8478,549428.72,76791492.5,33361,20180718180000000
399006.SZ,20180719,1,1607.88,1607.93,1619.39,1582.97,1590.06,-17.82,-1.1083,487012.57,67961999.4,33361,20180719180000000
399006.SZ,20180720,1,1590.06,1589.31,1615.06,1578.8,1609.55,19.48,1.2254,476078.15,68336456.0,33361,20180720180000000
399006.SZ,20180723,1,1609.55,1592.24,1621.17,1589.64,1620.97,11.43,0.7099,560632.94,77794457.9,33361,20180723180000000
399006.SZ,20180724,1,1620.97,1615.72,1641.97,1607.54,1629.61,8.64,0.5328,609808.66,83256599.7,33361,20180724180000000
399006.SZ,20180725,1,1629.61,1629.13,1645.44,1626.09,1632.32,2.71,0.1663,575033.31,81179927.1,33361,20180725180000000
399006.SZ,20180726,1,1632.32,1631.46,1635.05,1601.46,1606.12,-26.21,-1.6054,625414.99,76151198.5,33361,20180726180000000
399006.SZ,20180727,1,1606.12,1601.27,1607.3,1590.43,1594.57,-11.55,-0.719,517930.09,59263211.4,33361,20180727180000000
399006.SZ,20180730,1,1594.57,1593.6,1596.73,1554.04,1559.64,-34.93,-2.1903,470522.4,56666671.2,33361,20180730180000000
399006.SZ,20180731,1,1559.64,1557.6,1571.87,1551.09,1561.26,1.62,0.1037,386827.12,49121761.0,33361,20180731180000000
399006.SZ,20180801,1,1561.26,1568.12,1580.84,1541.86,1541.86,-19.4,-1.2424,430965.96,52726300.4,33361,20180801180000000
399006.SZ,20180802,1,1541.86,1538.28,1538.94,1484.48,1510.09,-31.77,-2.0607,521043.3,63575790.6,33361,20180802180000000
399006.SZ,20180803,1,1510.09,1512.57,1523.24,1481.61,1481.61,-28.48,-1.8861,359860.45,44979617.2,33361,20180803180000000
399006.SZ,20180806,1,1481.61,1471.36,1485.85,1434.79,1440.8,-40.81,-2.7545,381495.96,47017568.5,33361,20180806180000000
399006.SZ,20180807,1,1440.8,1445.62,1482.03,1435.09,1479.44,38.65,2.6822,403460.32,50125233.4,33361,20180807180000000
399006.SZ,20180808,1,1479.44,1475.32,1480.28,1446.81,1447.76,-31.68,-2.1416,409580.92,47881452.4,33361,20180808180000000
399006.SZ,20180809,1,1447.76,1443.87,1509.87,1443.3,1497.61,49.85,3.4432,505652.49,60544571.3,33361,20180809180000000
399006.SZ,20180810,1,1497.61,1496.1,1514.51,1496.1,1511.71,14.1,0.9416,410585.39,51505899.4,33361,20180810180000000
399006.SZ,20180813,1,1511.71,1494.32,1534.12,1490.82,1531.34,19.63,1.2987,435285.79,55543168.5,33361,20180813180000000
399006.SZ,20180814,1,1531.34,1530.45,1533.07,1512.16,1518.49,-12.85,-0.8391,392946.61,48315280.0,33361,20180814180000000
399006.SZ,20180815,1,1518.49,1518.28,1519.72,1472.44,1478.51,-39.99,-2.6332,420345.32,48897472.9,33361,20180815180000000
399006.SZ,20180816,1,1478.51,1458.39,1489.34,1449.93,1463.87,-14.63,-0.9898,404863.16,47554618.4,33361,20180816180000000
399006.SZ,20180817,1,1463.87,1475.89,1480.42,1432.06,1434.31,-29.57,-2.0197,381912.13,46446504.1,33361,20180817180000000
399006.SZ,20180820,1,1434.31,1428.26,1444.0,1404.19,1435.69,1.38,0.0965,395571.95,49403280.8,33361,20180820180000000
399006.SZ,20180821,1,1435.69,1435.36,1461.38,1431.84,1456.97,21.28,1.4824,394724.02,51651840.4,33361,20180821180000000
399006.SZ,20180822,1,1456.97,1454.71,1457.79,1437.26,1439.55,-17.42,-1.1957,384696.03,44538202.7,33361,20180822180000000
399006.SZ,20180823,1,1439.55,1439.66,1463.02,1438.28,1455.5,15.95,1.108,389199.65,48456587.3,33361,20180823180000000
399006.SZ,20180824,1,1455.5,1450.95,1460.65,1442.81,1450.09,-5.41,-0.3718,351107.56,42039444.1,33361,20180824180000000
399006.SZ,20180827,1,1450.09,1455.66,1495.68,1454.28,1493.43,43.34,2.9889,443299.97,55817273.9,33361,20180827180000000
399006.SZ,20180828,1,1493.43,1495.9,1499.68,1485.54,1493.11,-0.33,-0.0219,404431.14,51022233.3,33361,20180828180000000
399006.SZ,20180829,1,1493.11,1491.78,1491.78,1475.97,1481.19,-11.91,-0.7979,369295.14,44142007.4,33361,20180829180000000
399006.SZ,20180830,1,1481.19,1479.85,1484.16,1456.24,1457.92,-23.28,-1.5714,385719.97,44483496.0,33361,20180830180000000
399006.SZ,20180831,1,1457.92,1450.47,1455.51,1434.31,1435.2,-22.72,-1.5581,349661.43,40257470.9,33361,20180831180000000
399006.SZ,20180903,1,1435.2,1433.63,1445.3,1416.24,1443.69,8.49,0.5914,377054.48,43759686.6,33361,20180903180000000
399006.SZ,20180904,1,1443.69,1442.27,1461.11,1430.66,1455.5,11.82,0.8184,445186.86,50634148.4,33361,20180904180000000
399006.SZ,20180905,1,1455.5,1450.39,1457.59,1430.24,1430.24,-25.26,-1.7357,441466.68,49611529.5,33361,20180905180000000
399006.SZ,20180906,1,1430.24,1424.46,1443.56,1416.57,1422.87,-7.37,-0.5153,419054.24,48803062.0,33361,20180906180000000
399006.SZ,20180907,1,1422.87,1426.98,1453.09,1415.17,1425.23,2.36,0.1658,457146.62,53939743.0,33361,20180907180000000
399006.SZ,20180910,1,1425.23,1424.01,1427.33,1390.14,1390.82,-34.41,-2.4141,417412.48,45834689.8,33361,20180910180000000
399006.SZ,20180911,1,1390.82,1389.54,1405.98,1383.13,1395.17,4.34,0.3123,367473.2,39309837.4,33361,20180911180000000
399006.SZ,20180912,1,1395.17,1394.16,1406.4,1382.84,1385.8,-9.37,-0.6716,362231.56,41100150.0,33361,20180912180000000
399006.SZ,20180913,1,1385.8,1401.96,1408.87,1369.51,1391.28,5.48,0.3956,427698.69,48537726.9,33361,20180913180000000
399006.SZ,20180914,1,1391.28,1394.09,1396.47,1366.57,1366.57,-24.71,-1.7763,437222.62,47733573.2,33361,20180914180000000
399006.SZ,20180917,1,1366.57,1360.72,1365.4,1345.58,1349.78,-16.79,-1.2285,375914.8,38096491.2,33361,20180917180000000
399006.SZ,20180918,1,1349.78,1348.11,1379.38,1347.12,1377.3,27.53,2.0393,416380.3,42574909.9,33361,20180918180000000
399006.SZ,20180919,1,1377.3,1375.21,1405.71,1369.47,1392.4,15.1,1.0963,499086.39,52623601.3,33361,20180919180000000
399006.SZ,20180920,1,1392.4,1391.25,1400.04,1384.71,1387.62,-4.78,-0.3435,434683.68,41375815.9,33361,20180920180000000
399006.SZ,20180921,1,1387.62,1393.67,1413.56,1382.4,1411.12,23.5,1.6935,461452.62,46406989.5,33361,20180921180000000
399006.SZ,20180925,1,1411.12,1401.86,1416.78,1398.4,1405.81,-5.31,-0.3765,339617.66,35504382.7,33361,20180925180000000
399006.SZ,20180926,1,1405.81,1409.02,1430.12,1403.56,1420.75,14.94,1.063,439691.68,46591460.6,33361,20180926180000000
399006.SZ,20180927,1,1420.75,1418.37,1423.39,1399.15,1400.36,-20.39,-1.4352,490468.2,49513580.0,33361,20180927180000000
399006.SZ,20180928,1,1400.36,1403.96,1412.95,1394.25,1411.34,10.98,0.7841,389756.83,41415992.4,33361,20180928180000000
399006.SZ,20181008,1,1411.34,1380.65,1388.16,1353.23,1353.67,-57.67,-4.0861,378855.07,40063786.2,33361,20181008180000000
399006.SZ,20181009,1,1353.67,1357.97,1365.83,1338.73,1345.95,-7.72,-0.5702,325542.14,35222448.9,33361,20181009180000000
399006.SZ,20181010,1,1345.95,1350.68,1358.49,1333.84,1346.7,0.75,0.0559,337408.96,36189192.8,33361,20181010180000000
399006.SZ,20181011,1,1346.7,1299.17,1311.84,1255.42,1261.88,-84.82,-6.2984,545757.87,53790186.7,33361,20181011180000000
399006.SZ,20181012,1,1261.88,1253.92,1276.59,1230.4,1268.41,6.52,0.5169,495624.76,47193651.6,33361,20181012180000000
399006.SZ,20181015,1,1268.41,1268.88,1282.29,1249.2,1250.22,-18.19,-1.4339,389826.5,40395848.7,33361,20181015180000000
399006.SZ,20181016,1,1250.22,1249.56,1252.04,1210.1,1216.69,-33.53,-2.6821,411396.08,41187015.3,33361,20181016180000000
399006.SZ,20181017,1,1216.69,1231.0,1237.77,1204.08,1231.86,15.17,1.2472,468374.5,48318591.4,33361,20181017180000000
399006.SZ,20181018,1,1231.86,1220.29,1230.13,1205.03,1205.03,-26.83,-2.178,452983.71,48616041.7,33361,20181018180000000
399006.SZ,20181019,1,1205.03,1186.49,1252.69,1184.91,1249.89,44.86,3.7226,497433.03,53297686.1,33361,20181019180000000
399006.SZ,20181022,1,1249.89,1270.5,1329.55,1270.49,1314.94,65.06,5.2049,670403.68,72811695.4,33361,20181022180000000
399006.SZ,20181023,1,1314.94,1313.68,1321.97,1281.11,1292.06,-22.89,-1.7407,563420.47,60496840.8,33361,20181023180000000
399006.SZ,20181024,1,1292.06,1285.86,1303.23,1277.59,1284.1,-7.95,-0.6156,456345.01,49793445.9,33361,20181024180000000
399006.SZ,20181025,1,1284.1,1245.3,1279.94,1239.59,1273.6,-10.5,-0.8176,466619.32,48880540.2,33361,20181025180000000
399006.SZ,20181026,1,1273.6,1283.07,1290.57,1257.5,1263.19,-10.41,-0.8177,419974.9,44338660.7,33361,20181026180000000
399006.SZ,20181029,1,1263.19,1262.54,1271.35,1245.15,1250.48,-12.71,-1.0061,364348.82,37891494.0,33361,20181029180000000
399006.SZ,20181030,1,1250.48,1248.67,1279.04,1222.62,1259.95,9.47,0.7572,443398.06,47286980.0,33361,20181030180000000
399006.SZ,20181031,1,1259.95,1263.34,1287.35,1259.66,1275.57,15.63,1.2402,446223.54,47039550.6,33361,20181031180000000
399006.SZ,20181101,1,1275.57,1291.88,1312.77,1286.33,1286.33,10.75,0.8429,595086.17,61767366.2,33361,20181101180000000
399006.SZ,20181102,1,1286.33,1328.46,1349.43,1320.74,1348.28,61.95,4.8163,688607.13,73187797.7,33361,20181102180000000
399006.SZ,20181105,1,1348.28,1347.47,1371.43,1325.02,1348.88,0.6,0.0442,677915.44,72267250.9,33361,20181105180000000
399006.SZ,20181106,1,1348.88,1346.53,1350.82,1327.4,1349.11,0.23,0.0173,502190.16,52788191.1,33361,20181106180000000
399006.SZ,20181107,1,1349.11,1349.62,1367.27,1345.2,1345.77,-3.34,-0.2476,585860.65,60705947.8,33361,20181107180000000
399006.SZ,20181108,1,1345.77,1357.89,1359.29,1328.99,1329.59,-16.18,-1.2021,506896.11,49987073.0,33361,20181108180000000
399006.SZ,20181109,1,1329.59,1321.33,1337.39,1318.21,1322.83,-6.76,-0.5084,436525.54,43175742.8,33361,20181109180000000
399006.SZ,20181112,1,1322.83,1322.87,1370.87,1320.52,1368.79,45.96,3.4744,629026.39,61741518.1,33361,20181112180000000
399006.SZ,20181113,1,1368.79,1356.62,1400.87,1353.63,1392.05,23.26,1.6996,872908.88,81288035.2,33361,20181113180000000
399006.SZ,20181114,1,1392.05,1388.23,1401.43,1382.79,1385.73,-6.32,-0.4542,745072.55,68566228.9,33361,20181114180000000
399006.SZ,20181115,1,1385.73,1382.34,1405.39,1381.29,1405.25,19.52,1.4083,681134.63,73521429.8,33361,20181115180000000
399006.SZ,20181116,1,1405.25,1406.73,1415.38,1390.81,1403.28,-1.96,-0.1398,720871.0,79078637.3,33361,20181116180000000
399006.SZ,20181119,1,1403.28,1399.0,1403.94,1380.6,1394.4,-8.88,-0.633,633501.02,64721333.8,33361,20181119180000000
399006.SZ,20181120,1,1394.4,1384.18,1385.96,1352.73,1355.33,-39.07,-2.8016,638944.45,66775241.5,33361,20181120180000000
399006.SZ,20181121,1,1355.33,1344.4,1364.76,1342.16,1363.03,7.69,0.5677,573449.23,58326452.7,33361,20181121180000000
399006.SZ,20181122,1,1363.03,1365.48,1371.39,1349.99,1353.92,-9.1,-0.668,517901.39,51407842.8,33361,20181122180000000
399006.SZ,20181123,1,1353.92,1355.17,1355.17,1306.56,1308.74,-45.18,-3.3373,639495.36,62292700.9,33361,20181123180000000
399006.SZ,20181126,1,1308.74,1309.47,1316.47,1296.03,1304.56,-4.18,-0.3195,427697.0,43878430.4,33361,20181126180000000
399006.SZ,20181127,1,1304.56,1314.09,1322.41,1307.2,1315.43,10.88,0.8337,447887.3,45495019.3,33361,20181127180000000
399006.SZ,20181128,1,1315.43,1314.53,1341.51,1305.02,1341.08,25.65,1.95,554484.97,54381289.4,33361,20181128180000000
399006.SZ,20181129,1,1341.08,1347.74,1351.98,1312.72,1312.72,-28.37,-2.1152,555401.69,56025781.0,33361,20181129180000000
399006.SZ,20181130,1,1312.72,1309.89,1332.93,1304.66,1329.39,16.67,1.2701,480341.78,47595197.4,33361,20181130180000000
399006.SZ,20181203,1,1329.39,1365.9,1380.82,1358.1,1372.79,43.41,3.2651,660198.21,69557258.2,33361,20181203180000000
399006.SZ,20181204,1,1372.79,1370.29,1378.99,1366.49,1378.75,5.96,0.4341,566449.54,55518682.6,33361,20181204180000000
399006.SZ,20181205,1,1378.75,1359.27,1391.03,1355.7,1381.77,3.01,0.2186,600149.64,58584185.7,33361,20181205180000000
399006.SZ,20181206,1,1381.77,1371.34,1376.32,1342.81,1345.76,-36.01,-2.6058,571118.06,56905031.4,33361,20181206180000000
399006.SZ,20181207,1,1345.76,1344.13,1349.26,1334.39,1341.02,-4.74,-0.3524,475852.57,45245632.2,33361,20181207180000000
399006.SZ,20181210,1,1341.02,1328.06,1340.16,1325.91,1326.85,-14.17,-1.0567,451613.21,44109259.0,33361,20181210180000000
399006.SZ,20181211,1,1326.85,1332.52,1339.02,1328.44,1338.08,11.23,0.8464,434010.98,41158352.5,33361,20181211180000000
399006.SZ,20181212,1,1338.08,1343.9,1347.74,1335.35,1338.73,0.65,0.0487,452600.72,42056353.3,33361,20181212180000000
399006.SZ,20181213,1,1338.73,1341.55,1357.02,1327.02,1348.5,9.77,0.73,519226.9,51198225.0,33361,20181213180000000
399006.SZ,20181214,1,1348.5,1346.9,1346.9,1309.44,1310.46,-38.05,-2.8214,525069.79,51419632.6,33361,20181214180000000
399006.SZ,20181217,1,1310.46,1303.88,1306.95,1284.66,1299.17,-11.28,-0.861,419662.03,41445811.1,33361,20181217180000000
399006.SZ,20181218,1,1299.17,1293.15,1307.9,1282.96,1293.34,-5.84,-0.4495,403219.4,39846485.1,33361,20181218180000000
399006.SZ,20181219,1,1293.34,1295.89,1296.86,1265.75,1268.81,-24.52,-1.896,384660.11,38808672.6,33361,20181219180000000
399006.SZ,20181220,1,1268.81,1266.76,1282.11,1265.88,1278.16,9.34,0.7364,389691.5,38526496.9,33361,20181220180000000
399006.SZ,20181221,1,1278.16,1274.04,1279.5,1259.81,1270.3,-7.85,-0.6144,388810.79,39714183.5,33361,20181221180000000
399006.SZ,20181224,1,1270.3,1267.23,1285.69,1263.57,1284.33,14.03,1.1043,387900.14,41357007.6,33361,20181224180000000
399006.SZ,20181225,1,1284.33,1269.14,1279.7,1243.97,1273.45,-10.88,-0.8475,530757.55,52920317.9,33361,20181225180000000
399006.SZ,20181226,1,1273.45,1272.24,1280.36,1262.34,1264.07,-9.38,-0.7364,447645.49,46206594.5,33361,20181226180000000
399006.SZ,20181227,1,1264.07,1283.17,1285.52,1246.79,1248.08,-15.99,-1.2653,485429.62,49646621.0,33361,20181227180000000
399006.SZ,20181228,1,1248.08,1248.06,1253.84,1236.28,1250.53,2.45,0.1962,431449.16,43707272.6,33361,20181228180000000
399006.SZ,20190102,1,1250.53,1250.62,1251.23,1226.87,1228.77,-21.76,-1.74,378995.31,40715423.1,33361,20190102180000000
399006.SZ,20190103,1,1228.77,1226.74,1240.29,1213.87,1214.5,-14.27,-1.1613,468742.81,45978385.3,33361,20190103180000000
399006.SZ,20190104,1,1214.5,1203.67,1246.39,1201.8,1245.16,30.66,2.5245,577711.4,55816723.5,33361,20190104180000000
399006.SZ,20190107,1,1245.16,1250.4,1270.36,1244.82,1268.06,22.9,1.8393,638640.37,61925681.2,33361,20190107180000000
399006.SZ,20190108,1,1268.06,1262.2,1270.43,1258.57,1263.51,-4.55,-0.3587,595025.82,54821193.1,33361,20190108180000000
399006.SZ,20190109,1,1263.51,1263.73,1285.31,1258.62,1262.52,-0.99,-0.0786,673794.57,64890106.3,33361,20190109180000000
399006.SZ,20190110,1,1262.52,1262.1,1270.66,1255.74,1258.99,-3.53,-0.2794,600791.39,54960793.4,33361,20190110180000000
399006.SZ,20190111,1,1258.99,1260.0,1266.67,1252.3,1261.56,2.57,0.2043,576870.61,53791610.3,33361,20190111180000000
399006.SZ,20190114,1,1261.56,1263.02,1264.04,1243.53,1246.0,-15.56,-1.2335,566991.58,51815207.7,33361,20190114180000000
399006.SZ,20190115,1,1246.0,1243.93,1267.65,1238.59,1266.27,20.28,1.6272,581268.95,53805117.1,33361,20190115180000000
399006.SZ,20190116,1,1266.27,1267.14,1277.27,1262.27,1267.3,1.03,0.0814,551112.35,53057095.0,33361,20190116180000000
399006.SZ,20190117,1,1267.3,1267.82,1267.82,1251.15,1251.41,-15.89,-1.2539,518180.64,49201441.0,33361,20190117180000000
399006.SZ,20190118,1,1251.41,1255.6,1270.0,1248.85,1269.5,18.09,1.4456,506405.3,47848419.2,33361,20190118180000000
399006.SZ,20190121,1,1269.5,1271.39,1283.14,1266.8,1274.79,5.28,0.4162,510887.53,49277799.8,33361,20190121180000000
399006.SZ,20190122,1,1274.79,1273.47,1273.47,1247.45,1252.24,-22.55,-1.7689,474404.92,47338458.2,33361,20190122180000000
399006.SZ,20190123,1,1252.24,1250.83,1255.41,1244.94,1251.13,-1.11,-0.0888,417040.04,42102042.8,33361,20190123180000000
399006.SZ,20190124,1,1251.13,1252.38,1272.49,1248.06,1265.16,14.03,1.1217,507555.4,53393223.0,33361,20190124180000000
399006.SZ,20190125,1,1265.16,1266.63,1276.99,1261.41,1265.49,0.33,0.0264,513471.93,53316453.6,33361,20190125180000000
399006.SZ,20190128,1,1265.49,1272.37,1279.82,1257.53,1259.74,-5.75,-0.4544,513051.74,50093459.5,33361,20190128180000000
399006.SZ,20190129,1,1259.74,1259.8,1259.8,1229.48,1243.59,-16.15,-1.2821,515433.45,48519440.5,33361,20190129180000000
399006.SZ,20190130,1,1243.59,1238.28,1248.96,1230.82,1230.82,-12.77,-1.0271,417119.34,40668960.2,33361,20190130180000000
399006.SZ,20190131,1,1230.82,1231.0,1243.59,1220.95,1227.99,-2.83,-0.2301,523662.07,46090205.2,33361,20190131180000000
399006.SZ,20190201,1,1227.99,1233.38,1272.19,1233.38,1271.27,43.29,3.525,463542.1,45332103.4,33361,20190201180000000
399006.SZ,20190211,1,1271.27,1275.22,1319.18,1274.73,1316.1,44.82,3.5259,522244.16,53336159.4,33361,20190211180000000
399006.SZ,20190212,1,1316.1,1316.91,1336.14,1314.91,1332.27,16.17,1.2288,586974.67,58466105.7,33361,20190212180000000
399006.SZ,20190213,1,1332.27,1335.16,1362.64,1333.11,1357.67,25.4,1.9062,723726.81,75301907.4,33361,20190213180000000
399006.SZ,20190214,1,1357.67,1357.78,1369.78,1349.47,1361.94,4.27,0.3147,675477.26,68833598.4,33361,20190214180000000
399006.SZ,20190215,1,1361.94,1360.76,1371.96,1355.78,1357.84,-4.1,-0.3012,680196.38,67865177.4,33361,20190215180000000
399006.SZ,20190218,1,1357.84,1364.94,1413.77,1364.94,1413.6,55.76,4.1068,914721.43,91224547.9,33361,20190218180000000
399006.SZ,20190219,1,1413.6,1419.04,1427.14,1391.57,1406.04,-7.56,-0.535,1028245.05,101612219.9,33361,20190219180000000
399006.SZ,20190220,1,1406.04,1406.99,1417.89,1387.9,1408.38,2.34,0.1667,859287.62,80986094.4,33361,20190220180000000
399006.SZ,20190221,1,1408.38,1405.52,1452.39,1401.77,1412.54,4.15,0.2949,1064196.25,107939062.8,33361,20190221180000000
399006.SZ,20190222,1,1412.54,1409.86,1456.3,1407.29,1456.3,43.76,3.0983,983903.21,103361432.6,33361,20190222180000000
399006.SZ,20190225,1,1456.3,1487.3,1538.16,1481.17,1536.37,80.07,5.4983,1463366.06,157072373.8,33361,20190225180000000
399006.SZ,20190226,1,1536.37,1549.24,1581.83,1532.44,1546.99,10.62,0.691,1545487.29,174758396.9,33361,20190226180000000
399006.SZ,20190227,1,1546.99,1544.16,1555.59,1503.68,1520.42,-26.57,-1.7174,1225732.01,136155021.2,33361,20190227180000000
399006.SZ,20190228,1,1520.42,1522.63,1549.33,1519.76,1535.68,15.26,1.0037,980435.19,107413480.2,33361,20190228180000000
399006.SZ,20190301,1,1535.68,1558.9,1568.32,1532.45,1567.87,32.19,2.0963,938502.78,107552062.7,33361,20190301180000000
399006.SZ,20190304,1,1567.87,1596.55,1651.01,1593.26,1619.71,51.84,3.3062,1399569.31,164612643.3,33361,20190304180000000
399006.SZ,20190305,1,1619.71,1615.59,1676.57,1613.5,1676.57,56.86,3.5103,1415622.75,158009074.4,33361,20190305180000000
399006.SZ,20190306,1,1676.57,1684.97,1704.1,1661.01,1700.5,23.93,1.4274,1624087.35,185035340.1,33361,20190306180000000
399006.SZ,20190307,1,1700.5,1699.6,1719.15,1666.37,1692.42,-8.08,-0.4752,1645156.86,193323447.2,33361,20190307180000000
399006.SZ,20190308,1,1692.42,1647.85,1718.38,1635.45,1654.49,-37.93,-2.2412,1708623.3,202893935.0,33361,20190308180000000
399006.SZ,20190311,1,1654.49,1673.4,1728.33,1656.14,1727.8,73.32,4.4314,1487643.84,175443131.3,33361,20190311180000000
399006.SZ,20190312,1,1727.8,1733.43,1789.16,1733.43,1773.43,45.63,2.641,1755654.83,212596310.4,33361,20190312180000000
399006.SZ,20190313,1,1773.43,1769.55,1769.55,1682.36,1693.86,-79.57,-4.4869,1528896.85,184041950.6,33361,20190313180000000
399006.SZ,20190314,1,1693.86,1676.61,1700.52,1628.64,1650.19,-43.67,-2.5784,1184666.93,139360321.1,33361,20190314180000000
399006.SZ,20190315,1,1650.19,1667.78,1685.08,1642.7,1662.62,12.44,0.7537,987344.41,115892413.1,33361,20190315180000000
399006.SZ,20190318,1,1662.62,1671.28,1707.06,1652.88,1707.06,44.43,2.6725,953329.36,115075439.3,33361,20190318180000000
399006.SZ,20190319,1,1707.06,1706.19,1730.35,1693.54,1708.87,1.82,0.1065,985534.11,116802533.0,33361,20190319180000000
399006.SZ,20190320,1,1708.87,1701.73,1705.59,1654.3,1687.9,-20.97,-1.2274,1002993.84,119746435.2,33361,20190320180000000
399006.SZ,20190321,1,1687.9,1683.55,1716.45,1677.65,1703.85,15.95,0.9452,1177928.95,136120957.5,33361,20190321180000000
399006.SZ,20190322,1,1703.85,1703.97,1703.97,1660.33,1693.87,-9.99,-0.5863,1003701.35,117780582.2,33361,20190322180000000
399006.SZ,20190325,1,1693.87,1662.76,1695.09,1658.45,1668.84,-25.02,-1.4773,1043757.25,121494376.3,33361,20190325180000000
399006.SZ,20190326,1,1668.84,1680.78,1684.36,1627.23,1630.19,-38.65,-2.316,1046007.1,121483641.8,33361,20190326180000000
399006.SZ,20190327,1,1630.19,1640.21,1645.56,1616.6,1637.77,7.58,0.4651,879280.97,101684299.8,33361,20190327180000000
399006.SZ,20190328,1,1637.77,1632.04,1659.94,1624.01,1626.82,-10.95,-0.6688,861937.06,102676172.8,33361,20190328180000000
