Wind代码,交易日期,货币代码,昨收盘价(点),开盘点位,最高点位,最低点位,收盘价,涨跌,涨跌幅(%),成交量(万股),成交金额(千元),unnamed_12,unnamed_13
000300.SH,20091015,1,3227.4,3258.55,3287.63,3227.09,3239.64,12.24,0.3794,605620.1,85391959.068,32150,20091015180000000
000300.SH,20091016,1,3239.64,3250.1,3268.42,3188.43,3241.71,2.07,0.0638,556362.55,78892050.311,32150,20091016180000000
000300.SH,20091019,1,3241.71,3238.85,3330.79,3231.81,3329.16,87.45,2.6976,776831.43,113841454.115,32150,20091019180000000
000300.SH,20091020,1,3329.16,3355.36,3379.63,3343.02,3377.57,48.42,1.4543,894262.78,128508372.174,32150,20091020180000000
000300.SH,20091021,1,3377.57,3375.03,3414.66,3358.55,3369.28,-8.29,-0.2454,834889.4,117445160.682,32150,20091021180000000
000300.SH,20091022,1,3369.28,3364.14,3381.14,3341.42,3347.32,-21.96,-0.6519,609365.83,87978516.122,32150,20091022180000000
000300.SH,20091023,1,3347.32,3354.98,3436.39,3354.98,3413.25,65.93,1.9697,867254.29,120908995.107,32150,20091023180000000
000300.SH,20091026,1,3413.25,3421.7,3432.9,3385.44,3414.24,0.99,0.0289,684425.24,97800974.844,32150,20091026180000000
000300.SH,20091027,1,3414.24,3384.29,3392.1,3314.32,3314.72,-99.52,-2.9148,742095.51,105228807.264,32150,20091027180000000
000300.SH,20091028,1,3314.72,3303.77,3337.17,3258.27,3329.33,14.6,0.4406,625948.49,86228533.019,32150,20091028180000000
000300.SH,20091029,1,3329.33,3265.19,3291.18,3239.0,3247.05,-82.28,-2.4713,613053.54,84414939.041,32150,20091029180000000
000300.SH,20091030,1,3247.05,3305.38,3329.54,3276.32,3280.37,33.32,1.0262,606470.62,84226415.461,32150,20091030180000000
000300.SH,20091102,1,3280.37,3205.84,3394.72,3198.31,3392.8,112.43,3.4274,819811.58,110679455.347,32150,20091102180000000
000300.SH,20091103,1,3392.8,3402.53,3447.48,3397.26,3435.42,42.62,1.2562,837910.98,115935434.869,32150,20091103180000000
000300.SH,20091104,1,3435.42,3443.52,3476.34,3415.22,3453.89,18.46,0.5374,860652.73,117780698.755,32150,20091104180000000
000300.SH,20091105,1,3453.89,3458.86,3471.83,3432.26,3464.32,10.43,0.302,806477.84,103539079.575,32150,20091105180000000
000300.SH,20091106,1,3464.32,3491.08,3506.03,3474.36,3483.02,18.7,0.5399,921903.15,124138421.517,32150,20091106180000000
000300.SH,20091109,1,3483.02,3487.11,3495.89,3452.61,3495.79,12.77,0.3665,780509.04,108916000.934,32150,20091109180000000
000300.SH,20091110,1,3495.79,3520.4,3532.19,3501.5,3503.78,7.99,0.2285,843009.87,116073645.89,32150,20091110180000000
000300.SH,20091111,1,3503.78,3500.59,3514.83,3468.86,3495.67,-8.1,-0.2312,726263.21,100494402.438,32150,20091111180000000
000300.SH,20091112,1,3495.67,3506.95,3529.06,3487.68,3499.99,4.32,0.1235,799626.61,106569499.622,32150,20091112180000000
000300.SH,20091113,1,3499.99,3489.54,3518.89,3445.36,3518.72,18.73,0.5351,912101.71,122356578.945,32150,20091113180000000
000300.SH,20091116,1,3518.72,3541.05,3625.89,3541.05,3625.8,107.08,3.043,1231573.23,170544813.035,32150,20091116180000000
000300.SH,20091117,1,3625.8,3644.96,3649.42,3619.99,3628.35,2.56,0.0705,973913.68,135058674.684,32150,20091117180000000
000300.SH,20091118,1,3628.35,3633.85,3652.81,3612.79,3630.23,1.88,0.0517,892262.83,119034890.321,32150,20091118180000000
000300.SH,20091119,1,3630.23,3638.07,3653.9,3604.61,3642.44,12.21,0.3363,949400.95,125514316.335,32150,20091119180000000
000300.SH,20091120,1,3642.44,3630.58,3658.21,3597.31,3631.01,-11.42,-0.3136,947507.51,127585253.384,32150,20091120180000000
000300.SH,20091123,1,3631.01,3636.53,3666.27,3628.2,3665.51,34.5,0.95,939909.41,135750450.821,32150,20091123180000000
000300.SH,20091124,1,3665.51,3680.75,3698.13,3538.86,3548.08,-117.43,-3.2036,1475668.22,203721992.217,32150,20091124180000000
000300.SH,20091125,1,3548.08,3541.51,3630.3,3508.06,3629.63,81.55,2.2984,1146023.29,157030857.712,32150,20091125180000000
000300.SH,20091126,1,3629.63,3635.79,3646.61,3472.95,3485.77,-143.86,-3.9634,1278823.79,180809383.854,32150,20091126180000000
000300.SH,20091127,1,3485.77,3440.34,3480.93,3367.29,3382.51,-103.26,-2.9624,892946.88,125775998.834,32150,20091127180000000
000300.SH,20091130,1,3382.51,3415.08,3511.76,3415.08,3511.67,129.16,3.8184,844153.41,117377393.884,32150,20091130180000000
000300.SH,20091201,1,3511.67,3507.56,3566.78,3485.52,3560.83,49.16,1.4,1015186.39,138002623.609,32150,20091201180000000
000300.SH,20091202,1,3560.83,3578.87,3607.56,3570.29,3597.33,36.5,1.025,980520.33,138929251.793,32150,20091202180000000
000300.SH,20091203,1,3597.33,3596.95,3603.12,3551.48,3590.88,-6.45,-0.1794,899785.72,128562629.236,32150,20091203180000000
000300.SH,20091204,1,3590.88,3581.63,3646.26,3530.06,3643.49,52.62,1.4652,1341309.01,188843990.614,32150,20091204180000000
000300.SH,20091207,1,3643.49,3644.62,3672.8,3633.44,3668.83,25.34,0.6955,912255.46,131991687.622,32150,20091207180000000
000300.SH,20091208,1,3668.83,3670.81,3671.04,3590.94,3624.02,-44.81,-1.2215,829408.64,118750858.921,32150,20091208180000000
000300.SH,20091209,1,3624.02,3579.28,3603.7,3543.42,3554.48,-69.54,-1.9189,685215.07,97091971.849,32150,20091209180000000
000300.SH,20091210,1,3554.48,3579.83,3601.29,3544.9,3577.24,22.76,0.6403,575637.38,81151398.823,32150,20091210180000000
000300.SH,20091211,1,3577.24,3589.41,3614.95,3568.51,3575.02,-2.22,-0.062,545509.12,74282930.261,32150,20091211180000000
000300.SH,20091214,1,3575.02,3572.53,3623.27,3495.64,3612.75,37.73,1.0555,837850.21,113441731.758,32150,20091214180000000
000300.SH,20091215,1,3612.75,3594.51,3620.32,3578.28,3583.34,-29.41,-0.8141,691864.93,98783625.773,32150,20091215180000000
000300.SH,20091216,1,3583.34,3568.28,3610.68,3550.67,3560.72,-22.62,-0.6312,569639.12,81340897.367,32150,20091216180000000
000300.SH,20091217,1,3560.72,3571.05,3582.44,3475.84,3480.15,-80.57,-2.2627,632862.01,86756667.103,32150,20091217180000000
000300.SH,20091218,1,3480.15,3450.04,3453.35,3385.68,3391.74,-88.42,-2.5406,661110.15,89137672.408,32150,20091218180000000
000300.SH,20091221,1,3391.74,3386.33,3404.64,3354.65,3396.62,4.89,0.1441,483298.05,69055779.059,32150,20091221180000000
000300.SH,20091222,1,3396.62,3402.23,3404.75,3296.76,3305.54,-91.08,-2.6815,539426.85,75498512.042,32150,20091222180000000
000300.SH,20091223,1,3305.54,3303.73,3342.99,3296.29,3336.48,30.94,0.9359,480645.04,67948267.136,32150,20091223180000000
000300.SH,20091224,1,3336.48,3346.76,3445.7,3339.3,3438.82,102.34,3.0672,643778.23,94811625.085,32150,20091224180000000
000300.SH,20091225,1,3438.82,3434.33,3441.96,3410.67,3424.78,-14.03,-0.4081,469145.76,68701833.803,32150,20091225180000000
000300.SH,20091228,1,3424.78,3432.82,3489.57,3432.82,3478.43,53.65,1.5665,553753.9,78965998.321,32150,20091228180000000
000300.SH,20091229,1,3478.43,3481.9,3501.25,3451.18,3500.74,22.3,0.6412,555357.65,78053673.797,32150,20091229180000000
000300.SH,20091230,1,3500.74,3503.82,3561.44,3498.38,3558.86,58.12,1.6602,884293.7,124684572.895,32150,20091230180000000
000300.SH,20091231,1,3558.86,3561.37,3579.52,3542.38,3575.68,16.83,0.4728,692418.9,98004030.329,32150,20091231180000000
000300.SH,20100104,1,3575.68,3592.47,3597.75,3535.23,3535.23,-40.46,-1.1314,661010.8,93419838.921,32150,20100104180000000
000300.SH,20100105,1,3535.23,3545.19,3577.53,3497.66,3564.04,28.81,0.8149,858096.41,128302442.618,32150,20100105180000000
000300.SH,20100106,1,3564.04,3558.7,3588.83,3541.17,3541.73,-22.31,-0.626,784731.25,121045989.916,32150,20100106180000000
000300.SH,20100107,1,3541.73,3543.16,3558.56,3452.77,3471.46,-70.27,-1.9841,803500.37,120436166.283,32150,20100107180000000
000300.SH,20100108,1,3471.46,3456.91,3482.08,3426.7,3480.13,8.67,0.2499,607902.53,90190959.969,32150,20100108180000000
000300.SH,20100111,1,3480.13,3593.11,3594.53,3465.32,3482.05,1.92,0.0552,899801.72,134114001.104,32150,20100111180000000
000300.SH,20100112,1,3482.05,3477.84,3535.41,3437.66,3534.92,52.86,1.5182,937432.78,134071416.354,32150,20100112180000000
000300.SH,20100113,1,3534.92,3448.29,3490.11,3415.69,3421.14,-113.77,-3.2185,1124579.01,159860384.574,32150,20100113180000000
000300.SH,20100114,1,3421.14,3433.47,3470.32,3411.81,3469.05,47.91,1.4003,833532.52,118107870.086,32150,20100114180000000
000300.SH,20100115,1,3469.05,3472.52,3500.07,3448.66,3482.74,13.69,0.3945,725431.02,104035175.785,32150,20100115180000000
000300.SH,20100118,1,3482.74,3471.78,3501.26,3458.04,3500.68,17.95,0.5153,828543.07,117884258.544,32150,20100118180000000
000300.SH,20100119,1,3500.68,3506.81,3528.39,3497.09,3507.48,6.8,0.1942,748832.32,108023525.533,32150,20100119180000000
000300.SH,20100120,1,3507.48,3512.25,3515.45,3387.82,3394.43,-113.05,-3.2231,924951.46,128416164.613,32150,20100120180000000
000300.SH,20100121,1,3394.43,3397.04,3425.18,3364.72,3408.57,14.14,0.4166,705950.68,100076607.006,32150,20100121180000000
000300.SH,20100122,1,3408.57,3364.45,3390.8,3293.19,3366.2,-42.38,-1.2432,889334.04,119197815.814,32150,20100122180000000
000300.SH,20100125,1,3366.2,3340.01,3372.43,3326.27,3328.01,-38.18,-1.1343,568491.71,76626626.843,32150,20100125180000000
000300.SH,20100126,1,3328.01,3328.11,3341.2,3222.14,3242.8,-85.22,-2.5606,617522.31,81586059.213,32150,20100126180000000
000300.SH,20100127,1,3242.8,3243.04,3255.12,3183.36,3198.57,-44.23,-1.364,526913.94,70540273.182,32150,20100127180000000
000300.SH,20100128,1,3198.57,3195.29,3220.31,3168.46,3206.57,8.0,0.2502,469907.16,64082115.658,32150,20100128180000000
000300.SH,20100129,1,3206.57,3190.32,3249.46,3176.92,3204.16,-2.42,-0.0753,502626.13,68018118.702,32150,20100129180000000
000300.SH,20100201,1,3204.16,3198.23,3198.31,3116.44,3152.71,-51.45,-1.6057,570013.8,75982150.475,32150,20100201180000000
000300.SH,20100202,1,3152.71,3170.78,3211.94,3143.08,3146.19,-6.52,-0.2067,501300.33,68318412.373,32150,20100202180000000
000300.SH,20100203,1,3146.19,3160.71,3231.1,3094.57,3230.72,84.53,2.6866,647988.94,87536249.983,32150,20100203180000000
000300.SH,20100204,1,3230.72,3206.43,3242.52,3190.44,3218.8,-11.91,-0.3687,589727.26,75466552.963,32150,20100204180000000
000300.SH,20100205,1,3218.8,3147.72,3177.42,3129.92,3153.09,-65.72,-2.0416,591058.45,73693132.366,32150,20100205180000000
000300.SH,20100208,1,3153.09,3152.25,3172.31,3133.81,3150.99,-2.1,-0.0666,373559.51,47902429.25,32150,20100208180000000
000300.SH,20100209,1,3150.99,3147.76,3178.95,3144.48,3169.19,18.2,0.5777,359531.58,45222660.374,32150,20100209180000000
000300.SH,20100210,1,3169.19,3195.14,3214.46,3182.83,3214.13,44.94,1.418,342198.94,48152144.637,32150,20100210180000000
000300.SH,20100211,1,3214.13,3216.69,3238.35,3207.16,3220.4,6.27,0.195,357910.52,46999712.971,32150,20100211180000000
000300.SH,20100212,1,3220.4,3232.88,3253.2,3228.74,3251.28,30.88,0.9589,340582.38,46703220.577,32150,20100212180000000
000300.SH,20100222,1,3251.28,3248.95,3261.95,3232.78,3233.34,-17.93,-0.5516,382837.72,49981333.658,32150,20100222180000000
000300.SH,20100223,1,3233.34,3225.39,3225.39,3152.93,3198.63,-34.71,-1.0735,427428.98,62386076.936,32150,20100223180000000
000300.SH,20100224,1,3198.63,3177.08,3244.82,3165.13,3244.48,45.85,1.4334,499894.37,64414097.361,32150,20100224180000000
000300.SH,20100225,1,3244.48,3252.15,3294.14,3249.33,3292.13,47.64,1.4685,675866.17,89485801.632,32150,20100225180000000
000300.SH,20100226,1,3292.13,3286.1,3301.15,3273.69,3281.67,-10.46,-0.3178,521072.88,70171666.128,32150,20100226180000000
000300.SH,20100301,1,3281.67,3290.01,3330.38,3287.56,3324.42,42.76,1.3029,605045.2,81205689.009,32150,20100301180000000
000300.SH,20100302,1,3324.42,3327.1,3339.89,3299.68,3311.24,-13.19,-0.3967,570343.74,76233992.315,32150,20100302180000000
000300.SH,20100303,1,3311.24,3313.02,3335.65,3293.92,3335.08,23.84,0.7201,606227.32,78442132.954,32150,20100303180000000
000300.SH,20100304,1,3335.08,3338.67,3345.91,3244.98,3250.57,-84.51,-2.5339,693468.1,89462913.752,32150,20100304180000000
000300.SH,20100305,1,3250.57,3253.16,3276.4,3239.68,3259.76,9.19,0.2828,456291.38,59621178.434,32150,20100305180000000
000300.SH,20100308,1,3259.76,3268.4,3293.93,3258.03,3286.18,26.41,0.8103,415408.76,54686555.117,32150,20100308180000000
000300.SH,20100309,1,3286.18,3285.62,3322.51,3255.98,3305.86,19.68,0.599,541994.86,71971297.725,32150,20100309180000000
000300.SH,20100310,1,3305.86,3304.04,3321.08,3267.76,3279.69,-26.17,-0.7916,464210.79,61760429.281,32150,20100310180000000
000300.SH,20100311,1,3279.69,3282.2,3303.49,3251.7,3276.7,-2.99,-0.0911,474877.54,63732658.851,32150,20100311180000000
000300.SH,20100312,1,3276.7,3277.31,3284.26,3232.12,3233.13,-43.58,-1.33,399573.44,52611210.82,32150,20100312180000000
000300.SH,20100315,1,3233.13,3231.22,3234.82,3171.8,3183.18,-49.94,-1.5447,378443.04,49219898.122,32150,20100315180000000
000300.SH,20100316,1,3183.18,3183.78,3204.29,3169.1,3203.97,20.79,0.6531,308477.8,41510426.396,32150,20100316180000000
000300.SH,20100317,1,3203.97,3214.22,3274.0,3207.27,3273.92,69.94,2.1831,458009.34,62587395.428,32150,20100317180000000
000300.SH,20100318,1,3273.92,3277.88,3295.37,3256.59,3267.56,-6.36,-0.1943,469480.13,62509130.228,32150,20100318180000000
000300.SH,20100319,1,3267.56,3270.98,3296.41,3251.14,3293.87,26.32,0.8054,460621.87,62114230.718,32150,20100319180000000
000300.SH,20100322,1,3293.87,3297.82,3313.92,3288.51,3302.63,8.76,0.2659,494394.62,65652976.792,32150,20100322180000000
000300.SH,20100323,1,3302.63,3305.55,3309.12,3272.92,3275.57,-27.06,-0.8192,465395.36,62145531.443,32150,20100323180000000
000300.SH,20100324,1,3275.57,3282.05,3298.54,3271.03,3276.67,1.1,0.0335,445479.66,58330301.241,32150,20100324180000000
000300.SH,20100325,1,3276.67,3270.39,3270.39,3222.82,3229.13,-47.54,-1.4509,449842.85,58604759.567,32150,20100325180000000
000300.SH,20100326,1,3229.13,3226.8,3285.39,3220.59,3275.0,45.87,1.4206,474449.65,61592843.185,32150,20100326180000000
000300.SH,20100329,1,3275.0,3295.76,3363.6,3293.67,3358.54,83.54,2.5508,847249.1,110326973.484,32150,20100329180000000
000300.SH,20100330,1,3358.54,3361.35,3372.26,3350.31,3366.71,8.17,0.2432,564369.8,78682669.413,32150,20100330180000000
000300.SH,20100331,1,3366.71,3369.19,3369.9,3338.74,3345.61,-21.1,-0.6268,531242.87,72120886.278,32150,20100331180000000
000300.SH,20100401,1,3345.61,3349.88,3392.48,3349.88,3391.94,46.33,1.3847,677726.69,92360495.841,32150,20100401180000000
000300.SH,20100402,1,3391.94,3400.14,3412.2,3391.81,3407.35,15.41,0.4543,690734.52,99040760.06,32150,20100402180000000
000300.SH,20100406,1,3407.35,3422.85,3436.29,3386.89,3405.14,-2.2,-0.0646,651917.1,93985883.918,32150,20100406180000000
000300.SH,20100407,1,3405.14,3403.09,3404.58,3369.02,3386.95,-18.2,-0.5344,540112.28,76733159.936,32150,20100407180000000
000300.SH,20100408,1,3386.95,3381.31,3381.31,3336.16,3346.74,-40.2,-1.1871,621853.22,89317468.603,32150,20100408180000000
000300.SH,20100409,1,3346.74,3348.77,3379.4,3342.47,3379.17,32.43,0.9689,512805.67,75590356.319,32150,20100409180000000
000300.SH,20100412,1,3379.17,3388.36,3393.56,3330.3,3351.48,-27.69,-0.8195,745651.5,105996609.644,32150,20100412180000000
000300.SH,20100413,1,3351.48,3350.73,3401.71,3324.05,3391.72,40.24,1.2006,799076.95,116440339.286,32150,20100413180000000
000300.SH,20100414,1,3391.72,3394.64,3404.52,3377.44,3403.71,11.99,0.3535,603061.31,90787568.716,32150,20100414180000000
000300.SH,20100415,1,3403.71,3407.02,3412.94,3365.88,3394.57,-9.13,-0.2683,610516.85,88700235.636,32150,20100415180000000
000300.SH,20100416,1,3394.57,3388.29,3388.29,3348.78,3356.33,-38.24,-1.1266,471403.68,67235596.653,32150,20100416180000000
000300.SH,20100419,1,3356.33,3313.5,3313.5,3175.44,3176.42,-179.91,-5.3603,884163.0,118855971.989,32150,20100419180000000
000300.SH,20100420,1,3176.42,3176.41,3196.65,3130.96,3173.37,-3.05,-0.096,641378.59,88005965.691,32150,20100420180000000
000300.SH,20100421,1,3173.37,3178.88,3237.54,3164.76,3236.68,63.3,1.9949,669283.31,93373377.791,32150,20100421180000000
000300.SH,20100422,1,3236.68,3222.68,3231.98,3177.73,3201.54,-35.14,-1.0856,710816.88,98970386.343,32150,20100422180000000
000300.SH,20100423,1,3201.54,3198.78,3224.74,3172.58,3190.0,-11.54,-0.3604,612526.79,92115669.956,32150,20100423180000000
000300.SH,20100426,1,3190.0,3195.46,3207.72,3168.37,3172.0,-18.01,-0.5645,508941.99,74959121.055,32150,20100426180000000
000300.SH,20100427,1,3172.0,3163.1,3163.1,3060.85,3108.41,-63.59,-2.0047,652965.74,88058360.562,32150,20100427180000000
000300.SH,20100428,1,3108.41,3080.32,3122.12,3062.08,3097.35,-11.06,-0.3557,459954.06,65484924.588,32150,20100428180000000
000300.SH,20100429,1,3097.35,3114.94,3130.7,3059.8,3060.06,-37.29,-1.2039,482609.71,69250868.103,32150,20100429180000000
000300.SH,20100430,1,3060.06,3060.12,3068.13,3014.07,3067.36,7.3,0.2386,544778.81,73190884.013,32150,20100430180000000
000300.SH,20100504,1,3067.36,3005.49,3056.08,2994.92,3019.45,-47.92,-1.5621,412486.1,54558607.131,32150,20100504180000000
000300.SH,20100505,1,3019.45,2981.78,3036.86,2943.36,3036.39,16.94,0.5612,596704.41,80835340.414,32150,20100505180000000
000300.SH,20100506,1,3036.39,3014.91,3014.91,2895.39,2896.86,-139.54,-4.5955,587704.13,81502262.034,32150,20100506180000000
000300.SH,20100507,1,2896.86,2835.88,2892.53,2817.15,2836.79,-60.07,-2.0735,611193.99,79147499.714,32150,20100507180000000
000300.SH,20100510,1,2836.79,2842.37,2872.31,2798.52,2858.23,21.44,0.7559,502091.73,64909188.147,32150,20100510180000000
000300.SH,20100511,1,2858.23,2916.34,2922.12,2790.7,2800.82,-57.42,-2.0088,583634.9,73894666.754,32150,20100511180000000
000300.SH,20100512,1,2800.82,2781.71,2832.15,2756.42,2818.16,17.34,0.6192,530022.71,64693988.243,32150,20100512180000000
000300.SH,20100513,1,2818.16,2818.58,2886.97,2811.66,2886.91,68.75,2.4396,551457.78,67486536.614,32150,20100513180000000
000300.SH,20100514,1,2886.91,2865.58,2888.09,2849.24,2868.02,-18.89,-0.6543,424987.19,55175291.043,32150,20100514180000000
000300.SH,20100517,1,2868.02,2828.88,2828.88,2712.44,2714.72,-153.31,-5.3454,521668.47,62395513.473,32150,20100517180000000
000300.SH,20100518,1,2714.72,2711.41,2781.84,2686.97,2771.35,56.63,2.0861,545096.71,62746245.805,32150,20100518180000000
000300.SH,20100519,1,2771.35,2748.95,2803.7,2723.3,2762.17,-9.17,-0.331,455762.21,54656401.336,32150,20100519180000000
000300.SH,20100520,1,2762.17,2739.22,2793.88,2721.07,2726.02,-36.15,-1.3088,421748.03,52677914.862,32150,20100520180000000
000300.SH,20100521,1,2726.02,2656.42,2769.09,2647.6,2768.79,42.77,1.5689,544753.83,63501808.937,32150,20100521180000000
000300.SH,20100524,1,2768.79,2787.75,2886.37,2787.75,2873.47,104.68,3.7806,745023.38,89961882.752,32150,20100524180000000
000300.SH,20100525,1,2873.47,2851.26,2855.33,2798.02,2813.94,-59.53,-2.0716,551683.27,67954988.05,32150,20100525180000000
000300.SH,20100526,1,2813.94,2814.44,2839.03,2797.63,2813.94,0.0,0.0,398585.64,48495603.059,32150,20100526180000000
000300.SH,20100527,1,2813.94,2808.05,2866.86,2771.59,2859.98,46.04,1.636,534452.09,65266773.667,32150,20100527180000000
000300.SH,20100528,1,2859.98,2885.86,2893.69,2835.07,2850.3,-9.68,-0.3384,515349.89,64342505.421,32150,20100528180000000
000300.SH,20100531,1,2850.3,2835.33,2857.42,2772.79,2773.26,-77.04,-2.7028,462168.54,56695803.642,32150,20100531180000000
000300.SH,20100601,1,2773.26,2755.28,2782.29,2710.59,2744.16,-29.1,-1.0494,448514.26,53230913.831,32150,20100601180000000
000300.SH,20100602,1,2744.16,2729.33,2757.91,2700.08,2757.53,13.36,0.487,395870.2,46364229.493,32150,20100602180000000
000300.SH,20100603,1,2757.53,2769.1,2787.51,2735.7,2736.08,-21.45,-0.7779,395872.58,47143262.922,32150,20100603180000000
000300.SH,20100604,1,2736.08,2721.36,2748.48,2713.1,2744.39,8.32,0.3039,327462.91,39858363.381,32150,20100604180000000
000300.SH,20100607,1,2744.39,2692.83,2716.4,2673.34,2695.72,-48.68,-1.7737,395419.93,47062703.369,32150,20100607180000000
000300.SH,20100608,1,2695.72,2694.11,2720.59,2672.06,2699.34,3.62,0.1343,351401.82,42677104.255,32150,20100608180000000
000300.SH,20100609,1,2699.34,2711.64,2787.82,2687.33,2782.13,82.8,3.0673,602095.33,70710080.539,32150,20100609180000000
000300.SH,20100610,1,2782.13,2755.94,2776.26,2746.11,2750.02,-32.11,-1.1542,429063.34,50312244.286,32150,20100610180000000
000300.SH,20100611,1,2750.02,2766.2,2782.1,2755.95,2758.87,8.84,0.3216,405585.85,48871478.557,32150,20100611180000000
000300.SH,20100617,1,2758.87,2778.53,2784.92,2742.64,2742.73,-16.13,-0.5848,326123.56,40293233.998,32150,20100617180000000
000300.SH,20100618,1,2742.73,2739.03,2755.84,2686.61,2696.17,-46.57,-1.6978,418083.44,50256350.918,32150,20100618180000000
000300.SH,20100621,1,2696.17,2698.98,2784.47,2686.32,2780.66,84.5,3.134,552614.82,62809190.519,32150,20100621180000000
000300.SH,20100622,1,2780.66,2772.89,2795.32,2766.44,2783.72,3.06,0.1099,390960.52,45207207.792,32150,20100622180000000
000300.SH,20100623,1,2783.72,2768.7,2788.22,2734.05,2758.5,-25.22,-0.9062,356003.5,41600240.721,32150,20100623180000000
000300.SH,20100624,1,2758.5,2753.71,2783.51,2739.81,2757.5,-1.0,-0.0361,292206.82,33772857.04,32150,20100624180000000
000300.SH,20100625,1,2757.5,2744.12,2759.44,2715.66,2736.29,-21.21,-0.7692,306717.82,34649179.151,32150,20100625180000000
000300.SH,20100628,1,2736.29,2734.51,2751.46,2710.09,2716.78,-19.51,-0.713,277100.44,31198277.084,32150,20100628180000000
000300.SH,20100629,1,2716.78,2717.46,2724.23,2591.69,2592.02,-124.76,-4.5921,487585.52,50635969.685,32150,20100629180000000
000300.SH,20100630,1,2592.02,2572.91,2575.82,2546.84,2563.07,-28.95,-1.1169,356987.94,35809892.277,32150,20100630180000000
000300.SH,20100701,1,2563.07,2557.92,2574.1,2524.57,2526.07,-37.0,-1.4435,328576.46,32478457.404,32150,20100701180000000
000300.SH,20100702,1,2526.07,2523.04,2542.12,2462.2,2534.1,8.03,0.318,449141.0,43367318.435,32150,20100702180000000
000300.SH,20100705,1,2534.1,2507.35,2529.43,2476.49,2512.65,-21.45,-0.8466,321785.74,30922298.985,32150,20100705180000000
000300.SH,20100706,1,2512.65,2504.87,2563.41,2502.93,2562.9,50.25,1.9999,397147.62,38976836.519,32150,20100706180000000
000300.SH,20100707,1,2562.9,2561.11,2580.61,2548.56,2580.48,17.58,0.6857,357209.09,37059898.462,32150,20100707180000000
000300.SH,20100708,1,2580.48,2591.51,2602.23,2564.64,2575.92,-4.56,-0.1766,340569.66,35348760.455,32150,20100708180000000
000300.SH,20100709,1,2575.92,2578.55,2662.16,2557.26,2647.1,71.18,2.7634,584930.45,61470066.938,32150,20100709180000000
000300.SH,20100712,1,2647.1,2647.42,2689.81,2636.65,2676.22,29.11,1.0998,584624.91,63462262.47,32150,20100712180000000
000300.SH,20100713,1,2676.22,2649.66,2649.66,2618.34,2634.59,-41.62,-1.5554,432285.06,45125109.071,32150,20100713180000000
000300.SH,20100714,1,2634.59,2640.92,2684.62,2640.54,2653.61,19.02,0.7218,466888.6,49497106.67,32150,20100714180000000
000300.SH,20100715,1,2653.61,2650.33,2680.44,2607.79,2608.52,-45.09,-1.6992,404404.59,41444710.868,32150,20100715180000000
000300.SH,20100716,1,2608.52,2597.0,2621.33,2573.79,2616.13,7.61,0.2917,350633.02,35422326.209,32150,20100716180000000
000300.SH,20100719,1,2616.13,2592.09,2691.94,2585.01,2682.47,66.34,2.536,538680.7,59826125.817,32150,20100719180000000
000300.SH,20100720,1,2682.47,2685.46,2746.24,2685.46,2741.5,59.03,2.2006,731283.45,80958216.794,32150,20100720180000000
000300.SH,20100721,1,2741.5,2744.7,2766.2,2733.72,2747.34,5.83,0.2127,707570.92,73734684.585,32150,20100721180000000
000300.SH,20100722,1,2747.34,2738.03,2783.14,2734.07,2781.29,33.95,1.2358,610648.06,63576603.0,32150,20100722180000000
000300.SH,20100723,1,2781.29,2787.52,2806.98,2769.44,2793.08,11.79,0.4239,645185.65,70423335.023,32150,20100723180000000
000300.SH,20100726,1,2793.08,2798.76,2811.95,2775.78,2811.06,17.98,0.6437,535800.26,59848905.278,32150,20100726180000000
000300.SH,20100727,1,2811.06,2803.76,2812.21,2785.37,2795.72,-15.33,-0.5454,497998.84,55963991.462,32150,20100727180000000
000300.SH,20100728,1,2795.72,2796.48,2866.4,2784.16,2863.72,68.0,2.4323,799859.54,84516845.765,32150,20100728180000000
000300.SH,20100729,1,2863.72,2866.77,2888.6,2852.0,2877.98,14.25,0.4977,959654.09,92278224.492,32150,20100729180000000
000300.SH,20100730,1,2877.98,2871.48,2876.14,2844.68,2868.85,-9.13,-0.3172,625755.91,65224482.367,32150,20100730180000000
000300.SH,20100802,1,2868.85,2868.28,2922.61,2867.45,2917.28,48.43,1.6881,717433.0,73569074.427,32150,20100802180000000
000300.SH,20100803,1,2917.28,2925.25,2929.61,2865.76,2865.97,-51.3,-1.7586,817483.64,86870574.135,32150,20100803180000000
000300.SH,20100804,1,2865.97,2858.35,2876.6,2818.25,2876.43,10.46,0.3651,713180.39,75670144.265,32150,20100804180000000
000300.SH,20100805,1,2876.43,2874.66,2877.31,2833.67,2850.83,-25.6,-0.8902,671575.81,73038457.567,32150,20100805180000000
000300.SH,20100806,1,2850.83,2848.16,2898.53,2821.03,2897.66,46.83,1.6427,749148.95,82145150.913,32150,20100806180000000
000300.SH,20100809,1,2897.66,2894.1,2922.62,2888.04,2918.24,20.58,0.7103,747263.91,83431980.844,32150,20100809180000000
000300.SH,20100810,1,2918.24,2920.4,2925.3,2832.08,2832.64,-85.6,-2.9334,784350.34,84283699.448,32150,20100810180000000
000300.SH,20100811,1,2832.64,2823.15,2864.36,2823.15,2850.21,17.57,0.6204,549791.33,58786302.173,32150,20100811180000000
000300.SH,20100812,1,2850.21,2822.79,2860.37,2810.1,2816.39,-33.83,-1.1868,598932.27,65825613.506,32150,20100812180000000
