Wind代码,交易日期,货币代码,昨收盘价(点),开盘点位,最高点位,最低点位,收盘价,涨跌,涨跌幅(%),成交量(万股),成交金额(千元),gsid,gudt
000688.SH,2020/10/26,1,1336.53,1332.68,1364.97,1313.45,1356.11,19.58,1.465,8375.11,4992520.363,32222,20201026180000000
000688.SH,2020/10/27,1,1356.11,1359.18,1386.8,1354.81,1385.75,29.64,2.1855,8332.62,5701377.994,32222,20201027180000000
000688.SH,2020/10/28,1,1385.75,1396.56,1413.66,1392.07,1406.07,20.33,1.467,10305.94,7133046.23,32222,20201028180000000
000688.SH,2020/10/29,1,1406.07,1394.28,1418.41,1387.38,1412.06,5.98,0.4254,10992.57,7033401.634,32222,20201029180000000
000688.SH,2020/10/30,1,1412.06,1413.51,1430.12,1393.91,1393.91,-18.15,-1.2851,14357.77,8704845.522,32222,20201030180000000
000688.SH,2020/11/02,1,1393.91,1402.08,1406.94,1370.9,1400.91,7.0,0.5024,12301.76,7509630.861,32222,20201102180000000
000688.SH,2020/11/03,1,1400.91,1403.64,1451.63,1402.26,1449.01,48.09,3.4331,11312.52,7757579.132,32222,20201103180000000
000688.SH,2020/11/04,1,1449.01,1454.73,1462.67,1443.42,1458.9,9.89,0.6825,9362.11,6453539.876,32222,20201104180000000
000688.SH,2020/11/05,1,1458.9,1477.61,1479.47,1453.72,1475.38,16.48,1.1296,12017.56,7946531.303,32222,20201105180000000
000688.SH,2020/11/06,1,1475.38,1477.53,1477.53,1429.12,1441.47,-33.9,-2.2978,11665.54,7954463.247,32222,20201106180000000
000688.SH,2020/11/09,1,1441.47,1446.47,1491.52,1442.62,1485.15,43.67,3.0298,18249.99,12255075.069,32222,20201109180000000
000688.SH,2020/11/10,1,1485.15,1483.66,1483.66,1438.59,1441.96,-43.18,-2.9076,11721.49,8163619.154,32222,20201110180000000
000688.SH,2020/11/11,1,1441.96,1440.78,1441.0,1393.73,1395.51,-46.46,-3.2216,10301.03,7140219.79,32222,20201111180000000
000688.SH,2020/11/12,1,1395.51,1404.81,1421.74,1404.57,1413.29,17.78,1.2743,8263.34,5561463.01,32222,20201112180000000
000688.SH,2020/11/13,1,1413.29,1406.68,1441.01,1401.46,1436.89,23.59,1.6694,9543.81,5969897.005,32222,20201113180000000
000688.SH,2020/11/16,1,1436.89,1520.27,1520.27,1444.39,1446.95,10.06,0.7004,15192.21,9525533.009,32222,20201116180000000
000688.SH,2020/11/17,1,1446.95,1455.23,1455.23,1425.26,1430.81,-16.14,-1.1156,11640.02,7092208.071,32222,20201117180000000
000688.SH,2020/11/18,1,1430.81,1431.66,1441.22,1418.36,1419.23,-11.58,-0.8095,10301.58,6243665.681,32222,20201118180000000
000688.SH,2020/11/19,1,1419.23,1415.64,1436.49,1408.22,1435.92,16.7,1.1766,8777.29,5640423.028,32222,20201119180000000
000688.SH,2020/11/20,1,1435.92,1433.95,1442.31,1427.31,1430.72,-5.2,-0.3625,9214.53,5751746.646,32222,20201120180000000
000688.SH,2020/11/23,1,1430.72,1429.39,1429.39,1412.02,1418.1,-12.62,-0.882,11018.89,6990301.304,32222,20201123180000000
000688.SH,2020/11/24,1,1418.1,1412.02,1420.34,1409.4,1412.75,-5.35,-0.3776,9591.08,5933522.827,32222,20201124180000000
000688.SH,2020/11/25,1,1412.75,1414.19,1414.51,1387.56,1388.36,-24.38,-1.7259,10050.49,6221606.62,32222,20201125180000000
000688.SH,2020/11/26,1,1388.36,1386.21,1398.57,1380.13,1385.31,-3.05,-0.2199,8583.11,5404167.284,32222,20201126180000000
000688.SH,2020/11/27,1,1385.31,1386.65,1398.14,1380.64,1387.77,2.46,0.1775,8350.76,5316653.573,32222,20201127180000000
000688.SH,2020/11/30,1,1387.77,1392.95,1397.01,1380.22,1385.48,-2.29,-0.1647,11576.17,6937555.82,32222,20201130180000000
000688.SH,2020/12/01,1,1385.48,1386.58,1408.04,1381.96,1404.24,18.75,1.3537,8965.16,5896538.14,32222,20201201180000000
000688.SH,2020/12/02,1,1404.24,1408.67,1419.11,1403.73,1408.49,4.25,0.3027,11234.02,7148082.862,32222,20201202180000000
000688.SH,2020/12/03,1,1408.49,1410.44,1418.12,1398.1,1410.83,2.34,0.1662,9160.87,5981649.109,32222,20201203180000000
000688.SH,2020/12/04,1,1410.83,1409.59,1410.93,1401.53,1404.87,-5.96,-0.4227,8127.94,5369762.832,32222,20201204180000000
000688.SH,2020/12/07,1,1404.87,1410.5,1417.78,1403.42,1406.19,1.33,0.0945,11401.17,7618649.183,32222,20201207180000000
000688.SH,2020/12/08,1,1406.19,1405.72,1408.79,1397.55,1398.73,-7.46,-0.5308,12636.47,7473256.421,32222,20201208180000000
000688.SH,2020/12/09,1,1398.73,1400.57,1404.23,1364.2,1365.04,-33.69,-2.4088,15185.34,8998801.811,32222,20201209180000000
000688.SH,2020/12/10,1,1365.04,1363.0,1370.83,1355.88,1360.18,-4.85,-0.3555,16893.03,10678267.881,32222,20201210180000000
000688.SH,2020/12/11,1,1360.18,1362.34,1365.43,1345.32,1362.96,2.78,0.2041,24930.88,15387007.627,32222,20201211180000000
000688.SH,2020/12/14,1,1362.96,1361.61,1380.05,1353.9,1375.06,12.1,0.888,19299.21,13211335.465,32222,20201214180000000
000688.SH,2020/12/15,1,1375.06,1373.96,1379.77,1357.36,1363.18,-11.88,-0.864,20231.03,13888978.664,32222,20201215180000000
000688.SH,2020/12/16,1,1363.18,1357.22,1357.22,1339.96,1345.13,-18.05,-1.3242,21967.89,12983388.302,32222,20201216180000000
000688.SH,2020/12/17,1,1345.13,1343.28,1364.88,1339.9,1363.36,18.23,1.355,17551.83,10927141.453,32222,20201217180000000
000688.SH,2020/12/18,1,1363.36,1381.48,1381.48,1357.77,1361.11,-2.25,-0.1651,16469.15,10808931.896,32222,20201218180000000
000688.SH,2020/12/21,1,1361.11,1359.69,1390.59,1355.93,1388.67,27.56,2.0249,19838.14,13281247.392,32222,20201221180000000
000688.SH,2020/12/22,1,1388.67,1383.29,1390.99,1355.97,1358.62,-30.05,-2.1639,18504.42,11904082.633,32222,20201222180000000
000688.SH,2020/12/23,1,1358.62,1359.73,1378.61,1355.25,1376.6,17.98,1.3232,17657.52,11611121.891,32222,20201223180000000
000688.SH,2020/12/24,1,1376.6,1378.38,1384.31,1347.8,1348.01,-28.58,-2.0763,15808.85,10104672.552,32222,20201224180000000
000688.SH,2020/12/25,1,1348.01,1348.47,1357.65,1340.79,1349.79,1.78,0.132,15195.37,9949113.115,32222,20201225180000000
000688.SH,2020/12/28,1,1349.79,1345.3,1349.35,1335.25,1339.01,-10.79,-0.7991,16411.43,10638239.08,32222,20201228180000000
000688.SH,2020/12/29,1,1339.01,1338.24,1353.06,1336.09,1337.47,-1.54,-0.1148,14074.37,9298507.891,32222,20201229180000000
000688.SH,2020/12/30,1,1337.47,1336.72,1367.76,1335.21,1362.91,25.44,1.9022,19813.57,12479788.299,32222,20201230180000000
000688.SH,2020/12/31,1,1362.91,1370.44,1394.74,1368.47,1393.03,30.12,2.2097,22687.73,15412506.429,32222,20201231180000000
000688.SH,2021/01/04,1,1393.03,1398.96,1425.7,1389.59,1422.12,29.1,2.0888,22620.9,16084943.837,32222,20210104180000000
000688.SH,2021/01/05,1,1422.12,1413.18,1427.12,1409.54,1425.16,3.04,0.2134,24351.67,16359234.908,32222,20210105180000000
000688.SH,2021/01/06,1,1425.16,1430.07,1434.19,1408.06,1415.02,-10.14,-0.7114,25593.87,15533391.296,32222,20210106180000000
000688.SH,2021/01/07,1,1415.02,1414.9,1417.43,1370.19,1381.94,-33.08,-2.3378,24136.22,16018103.294,32222,20210107180000000
000688.SH,2021/01/08,1,1381.94,1382.15,1385.12,1366.18,1378.74,-3.2,-0.2317,23349.37,16281247.171,32222,20210108180000000
000688.SH,2021/01/11,1,1378.74,1385.35,1407.91,1378.12,1390.66,11.92,0.8642,26192.64,18410700.484,32222,20210111180000000
000688.SH,2021/01/12,1,1390.66,1389.47,1408.42,1379.8,1405.22,14.57,1.0475,18740.68,13246237.927,32222,20210112180000000
000688.SH,2021/01/13,1,1405.22,1412.07,1416.66,1389.77,1407.41,2.19,0.156,24186.48,15841731.378,32222,20210113180000000
000688.SH,2021/01/14,1,1407.41,1406.05,1478.75,1399.56,1447.27,39.85,2.8316,42188.93,22305987.537,32222,20210114180000000
000688.SH,2021/01/15,1,1447.27,1450.86,1465.69,1431.45,1447.58,0.32,0.0218,31185.71,19252997.877,32222,20210115180000000
000688.SH,2021/01/18,1,1447.58,1443.82,1496.37,1437.02,1481.25,33.67,2.3257,26964.06,18152489.133,32222,20210118180000000
000688.SH,2021/01/19,1,1481.25,1485.46,1489.22,1441.62,1443.92,-37.33,-2.5201,24888.0,16547224.956,32222,20210119180000000
000688.SH,2021/01/20,1,1443.92,1450.72,1482.11,1444.74,1481.45,37.53,2.5993,21901.86,14741066.506,32222,20210120180000000
000688.SH,2021/01/21,1,1481.45,1485.65,1492.95,1465.89,1482.28,0.83,0.0562,21948.25,14610818.164,32222,20210121180000000
000688.SH,2021/01/22,1,1482.28,1482.65,1487.61,1456.02,1486.31,4.02,0.2714,22747.16,15884274.008,32222,20210122180000000
000688.SH,2021/01/25,1,1486.31,1481.74,1513.73,1471.18,1498.6,12.29,0.8267,21562.04,15887982.75,32222,20210125180000000
000688.SH,2021/01/26,1,1498.6,1498.0,1509.41,1471.31,1478.45,-20.14,-1.3442,19474.64,14633585.25,32222,20210126180000000
000688.SH,2021/01/27,1,1478.45,1481.49,1489.76,1441.18,1458.37,-20.08,-1.3581,16364.35,12525938.23,32222,20210127180000000
000688.SH,2021/01/28,1,1458.37,1441.4,1461.84,1418.94,1421.59,-36.79,-2.5223,14934.47,11438442.344,32222,20210128180000000
000688.SH,2021/01/29,1,1421.59,1435.28,1440.25,1400.67,1421.96,0.37,0.0264,17290.44,12144424.075,32222,20210129180000000
000688.SH,2021/02/01,1,1421.96,1419.18,1439.04,1412.16,1421.48,-0.48,-0.0338,14088.96,10525889.507,32222,20210201180000000
000688.SH,2021/02/02,1,1421.48,1419.71,1438.09,1414.36,1438.06,16.58,1.1662,14379.86,10419563.166,32222,20210202180000000
000688.SH,2021/02/03,1,1438.06,1436.0,1443.98,1410.15,1410.15,-27.91,-1.9409,19792.01,13416268.431,32222,20210203180000000
000688.SH,2021/02/04,1,1410.15,1402.09,1412.71,1367.71,1394.1,-16.05,-1.1382,18637.05,12285900.52,32222,20210204180000000
000688.SH,2021/02/05,1,1394.1,1396.12,1407.32,1368.65,1368.8,-25.3,-1.8145,16921.43,12227510.153,32222,20210205180000000
000688.SH,2021/02/08,1,1368.8,1371.75,1395.14,1367.33,1382.48,13.68,0.9995,13052.64,9726110.758,32222,20210208180000000
000688.SH,2021/02/09,1,1382.48,1389.07,1434.87,1383.86,1427.68,45.2,3.2695,14283.54,11840958.593,32222,20210209180000000
000688.SH,2021/02/10,1,1427.68,1424.77,1440.21,1407.64,1437.02,9.34,0.6544,15269.38,11977899.049,32222,20210210180000000
000688.SH,2021/02/18,1,1437.02,1457.8,1465.68,1429.09,1429.74,-7.28,-0.5069,21353.16,14975907.967,32222,20210218180000000
000688.SH,2021/02/19,1,1429.74,1426.1,1430.72,1404.15,1427.91,-1.83,-0.1282,17033.15,12159352.688,32222,20210219180000000
000688.SH,2021/02/22,1,1427.91,1431.56,1436.8,1388.52,1389.92,-37.99,-2.6606,22967.97,15159692.254,32222,20210222180000000
000688.SH,2021/02/23,1,1389.92,1371.63,1401.51,1370.91,1390.53,0.61,0.0439,16985.52,11715123.331,32222,20210223180000000
000688.SH,2021/02/24,1,1390.53,1393.72,1398.33,1358.41,1365.64,-24.89,-1.7899,17989.25,13006632.47,32222,20210224180000000
000688.SH,2021/02/25,1,1365.64,1373.84,1375.61,1349.71,1349.71,-15.93,-1.1662,16094.99,10296394.443,32222,20210225180000000
000688.SH,2021/02/26,1,1349.71,1319.89,1344.15,1319.65,1325.59,-24.12,-1.7874,15890.23,11238609.472,32222,20210226180000000
000688.SH,2021/03/01,1,1325.59,1339.99,1359.72,1337.19,1358.14,32.55,2.4559,17782.85,11636113.603,32222,20210301180000000
000688.SH,2021/03/02,1,1358.14,1373.03,1373.66,1342.9,1352.04,-6.1,-0.449,17737.27,12136039.475,32222,20210302180000000
000688.SH,2021/03/03,1,1352.04,1350.01,1359.79,1340.32,1359.4,7.35,0.5439,13315.21,9252810.637,32222,20210303180000000
000688.SH,2021/03/04,1,1359.4,1358.28,1362.99,1322.34,1324.16,-35.24,-2.5923,20443.97,13145167.128,32222,20210304180000000
000688.SH,2021/03/05,1,1324.16,1307.06,1338.83,1305.92,1329.84,5.68,0.429,13793.75,9319111.841,32222,20210305180000000
000688.SH,2021/03/08,1,1329.84,1337.02,1340.42,1275.46,1275.46,-54.38,-4.0894,19465.57,12255261.997,32222,20210308180000000
000688.SH,2021/03/09,1,1275.46,1275.32,1278.32,1227.18,1230.14,-45.32,-3.5532,18104.94,10802353.67,32222,20210309180000000
000688.SH,2021/03/10,1,1230.14,1251.18,1258.88,1227.42,1232.73,2.6,0.2112,13316.03,8058037.526,32222,20210310180000000
000688.SH,2021/03/11,1,1232.73,1241.1,1273.96,1227.33,1267.3,34.57,2.804,15788.35,10000893.098,32222,20210311180000000
000688.SH,2021/03/12,1,1267.3,1268.44,1269.21,1251.2,1261.32,-5.98,-0.4716,12549.92,7960203.885,32222,20210312180000000
000688.SH,2021/03/15,1,1261.32,1254.68,1254.68,1213.43,1223.39,-37.93,-3.0075,14260.27,8986538.401,32222,20210315180000000
000688.SH,2021/03/16,1,1223.39,1223.8,1231.99,1212.34,1220.37,-3.02,-0.2471,13428.94,7513484.426,32222,20210316180000000
000688.SH,2021/03/17,1,1220.37,1220.45,1237.91,1213.35,1236.54,16.17,1.3253,11486.37,7029345.534,32222,20210317180000000
000688.SH,2021/03/18,1,1236.54,1241.56,1251.56,1237.62,1241.31,4.77,0.3857,12071.26,6965935.351,32222,20210318180000000
000688.SH,2021/03/19,1,1241.31,1226.41,1242.13,1221.42,1231.29,-10.02,-0.807,14624.64,8142810.966,32222,20210319180000000
000688.SH,2021/03/22,1,1231.29,1229.47,1247.49,1227.84,1242.76,11.46,0.931,11287.46,6561111.838,32222,20210322180000000
000688.SH,2021/03/23,1,1242.76,1246.36,1257.38,1232.26,1236.47,-6.28,-0.5055,12670.95,7581028.118,32222,20210323180000000
000688.SH,2021/03/24,1,1236.47,1228.61,1244.45,1219.51,1221.45,-15.03,-1.2153,12549.85,7502537.418,32222,20210324180000000
000688.SH,2021/03/25,1,1221.45,1212.83,1231.96,1212.38,1219.71,-1.74,-0.1422,11358.65,6930460.237,32222,20210325180000000
000688.SH,2021/03/26,1,1219.71,1224.64,1258.16,1224.64,1256.66,36.95,3.0297,13258.68,8221315.118,32222,20210326180000000
000688.SH,2021/03/29,1,1256.66,1262.29,1263.44,1248.33,1250.77,-5.89,-0.469,11606.68,7779318.302,32222,20210329180000000
000688.SH,2021/03/30,1,1250.77,1250.28,1259.28,1245.01,1248.34,-2.43,-0.1941,11253.95,6940127.861,32222,20210330180000000
000688.SH,2021/03/31,1,1248.34,1248.16,1253.79,1236.26,1248.33,-0.01,-0.0008,11121.25,7093991.815,32222,20210331180000000
000688.SH,2021/04/01,1,1248.33,1251.0,1269.88,1248.96,1266.75,18.41,1.475,15285.79,9529682.496,32222,20210401180000000
000688.SH,2021/04/02,1,1266.75,1276.03,1302.62,1274.38,1299.92,33.17,2.6189,21852.75,13491502.658,32222,20210402180000000
000688.SH,2021/04/06,1,1299.92,1304.64,1309.95,1291.92,1296.62,-3.3,-0.2539,12353.05,7626128.992,32222,20210406180000000
000688.SH,2021/04/07,1,1296.62,1296.82,1300.77,1283.16,1298.78,2.17,0.167,13372.45,8552239.73,32222,20210407180000000
000688.SH,2021/04/08,1,1298.78,1293.64,1305.43,1287.01,1291.86,-6.93,-0.5334,13995.44,9390736.44,32222,20210408180000000
000688.SH,2021/04/09,1,1291.86,1290.31,1296.86,1269.92,1271.44,-20.41,-1.5802,12249.94,8816517.508,32222,20210409180000000
000688.SH,2021/04/12,1,1271.44,1269.02,1280.08,1240.44,1243.5,-27.95,-2.198,13263.01,9056404.006,32222,20210412180000000
000688.SH,2021/04/13,1,1243.5,1242.76,1259.04,1239.46,1241.4,-2.1,-0.1687,10216.83,6860711.6,32222,20210413180000000
000688.SH,2021/04/14,1,1241.4,1243.24,1258.17,1243.24,1254.71,13.31,1.0723,11388.4,6911947.873,32222,20210414180000000
000688.SH,2021/04/15,1,1254.71,1250.36,1266.58,1245.18,1264.16,9.45,0.753,11989.54,7179244.068,32222,20210415180000000
000688.SH,2021/04/16,1,1264.16,1265.15,1279.29,1255.84,1274.7,10.54,0.8341,13355.45,7644130.379,32222,20210416180000000
000688.SH,2021/04/19,1,1274.7,1273.08,1300.54,1268.99,1299.01,24.3,1.9067,16730.52,9763303.97,32222,20210419180000000
000688.SH,2021/04/20,1,1299.01,1295.61,1304.76,1290.02,1290.5,-8.5,-0.6547,16177.33,9255630.968,32222,20210420180000000
000688.SH,2021/04/21,1,1290.5,1285.31,1291.53,1275.61,1286.86,-3.65,-0.2826,13545.32,9481644.948,32222,20210421180000000
000688.SH,2021/04/22,1,1286.86,1288.58,1308.34,1288.58,1305.18,18.33,1.4241,13254.3,9150823.723,32222,20210422180000000
000688.SH,2021/04/23,1,1305.18,1303.29,1318.3,1300.1,1311.83,6.65,0.5093,11729.45,7547795.083,32222,20210423180000000
000688.SH,2021/04/26,1,1311.83,1315.51,1335.47,1313.06,1314.91,3.08,0.2348,20158.41,12604144.707,32222,20210426180000000
000688.SH,2021/04/27,1,1314.91,1310.66,1316.2,1297.27,1311.91,-2.99,-0.2277,14330.22,9251696.21,32222,20210427180000000
000688.SH,2021/04/28,1,1311.91,1318.55,1326.01,1304.33,1324.24,12.32,0.9393,12696.29,9170908.262,32222,20210428180000000
000688.SH,2021/04/29,1,1324.24,1320.89,1337.85,1312.94,1324.05,-0.18,-0.0137,14943.05,10675273.562,32222,20210429180000000
000688.SH,2021/04/30,1,1324.05,1319.01,1327.37,1313.83,1322.24,-1.82,-0.1371,18122.13,13615458.456,32222,20210430180000000
000688.SH,2021/05/06,1,1322.24,1321.21,1322.68,1298.91,1310.12,-12.11,-0.9162,14357.36,10267799.063,32222,20210506180000000
000688.SH,2021/05/07,1,1310.12,1311.66,1315.75,1263.69,1263.9,-46.23,-3.5285,16029.41,10152363.404,32222,20210507180000000
000688.SH,2021/05/10,1,1263.9,1262.48,1265.8,1249.49,1254.49,-9.41,-0.7446,14882.03,9422844.152,32222,20210510180000000
000688.SH,2021/05/11,1,1254.49,1243.81,1260.82,1240.2,1258.11,3.62,0.2887,11923.7,7714966.597,32222,20210511180000000
000688.SH,2021/05/12,1,1258.11,1254.74,1273.69,1251.81,1270.91,12.8,1.0174,13127.06,8368194.298,32222,20210512180000000
000688.SH,2021/05/13,1,1270.91,1257.87,1287.92,1257.87,1275.48,4.57,0.3595,14206.46,9160217.385,32222,20210513180000000
000688.SH,2021/05/14,1,1275.48,1277.97,1301.37,1273.96,1300.54,25.06,1.9647,14966.24,9789525.959,32222,20210514180000000
000688.SH,2021/05/17,1,1300.54,1303.08,1338.29,1301.06,1328.92,28.38,2.1823,17472.1,12147154.22,32222,20210517180000000
000688.SH,2021/05/18,1,1328.92,1330.47,1332.32,1316.38,1321.64,-7.28,-0.5475,12900.98,8708026.885,32222,20210518180000000
000688.SH,2021/05/19,1,1321.64,1320.68,1335.25,1318.16,1326.14,4.5,0.3407,12569.49,8459604.259,32222,20210519180000000
000688.SH,2021/05/20,1,1326.14,1322.05,1339.97,1321.04,1329.79,3.65,0.275,12997.48,8594779.203,32222,20210520180000000
000688.SH,2021/05/21,1,1329.79,1334.6,1341.28,1314.4,1315.21,-14.58,-1.0967,15057.41,9090864.742,32222,20210521180000000
000688.SH,2021/05/24,1,1315.21,1314.79,1333.42,1304.64,1330.87,15.67,1.1911,16098.69,9661128.831,32222,20210524180000000
000688.SH,2021/05/25,1,1330.87,1329.68,1371.59,1329.68,1370.12,39.25,2.9491,18032.36,12029188.712,32222,20210525180000000
000688.SH,2021/05/26,1,1370.12,1371.78,1375.81,1360.59,1364.04,-6.08,-0.4441,16769.5,10858391.894,32222,20210526180000000
000688.SH,2021/05/27,1,1364.04,1362.95,1400.38,1361.01,1397.77,33.73,2.4729,28858.59,16056330.889,32222,20210527180000000
000688.SH,2021/05/28,1,1397.77,1395.43,1414.61,1381.45,1386.04,-11.73,-0.8392,21646.41,13836367.002,32222,20210528180000000
000688.SH,2021/05/31,1,1386.04,1398.19,1442.67,1398.19,1442.67,56.63,4.0857,23886.37,16128697.979,32222,20210531180000000
000688.SH,2021/06/01,1,1442.67,1437.32,1467.94,1432.97,1460.54,17.88,1.239,31597.42,19498261.574,32222,20210601180000000
000688.SH,2021/06/02,1,1460.54,1461.74,1465.16,1423.45,1426.85,-33.7,-2.3071,27078.79,16438613.09,32222,20210602180000000
000688.SH,2021/06/03,1,1426.85,1425.8,1438.64,1410.12,1414.53,-12.31,-0.8629,20452.44,13469943.934,32222,20210603180000000
000688.SH,2021/06/04,1,1414.53,1406.31,1445.14,1405.51,1431.52,16.99,1.2009,21860.28,14530645.458,32222,20210604180000000
000688.SH,2021/06/07,1,1431.52,1443.86,1451.39,1425.11,1433.56,2.04,0.1427,26332.41,17232434.714,32222,20210607180000000
000688.SH,2021/06/08,1,1433.56,1443.74,1446.38,1411.23,1419.08,-14.49,-1.0108,23631.02,15742827.091,32222,20210608180000000
000688.SH,2021/06/09,1,1419.08,1420.31,1442.16,1417.77,1427.32,8.25,0.5811,20678.87,14490545.466,32222,20210609180000000
000688.SH,2021/06/10,1,1427.32,1427.87,1455.83,1426.49,1450.4,23.08,1.6172,27799.95,17263090.304,32222,20210610180000000
000688.SH,2021/06/11,1,1450.4,1453.6,1455.66,1433.06,1436.28,-14.13,-0.9741,31393.78,20935533.602,32222,20210611180000000
000688.SH,2021/06/15,1,1436.28,1442.09,1467.47,1435.05,1448.2,11.92,0.8303,24689.02,19552095.168,32222,20210615180000000
000688.SH,2021/06/16,1,1448.2,1452.95,1454.92,1404.69,1406.47,-41.73,-2.8815,22698.28,17363259.33,32222,20210616180000000
000688.SH,2021/06/17,1,1406.47,1409.05,1477.05,1409.05,1473.51,67.04,4.7667,37839.95,26660501.272,32222,20210617180000000
000688.SH,2021/06/18,1,1473.51,1475.21,1499.82,1474.68,1494.7,21.19,1.438,32024.33,24518520.241,32222,20210618180000000
000688.SH,2021/06/21,1,1494.7,1485.66,1529.28,1482.49,1528.13,33.43,2.2363,29161.97,21916720.457,32222,20210621180000000
000688.SH,2021/06/22,1,1528.13,1531.52,1534.43,1506.31,1523.36,-4.76,-0.3117,26368.82,19130716.29,32222,20210622180000000
000688.SH,2021/06/23,1,1523.36,1530.64,1551.92,1516.69,1534.3,10.94,0.718,31119.12,25278409.042,32222,20210623180000000
000688.SH,2021/06/24,1,1534.3,1531.24,1537.58,1496.94,1504.81,-29.49,-1.9222,25056.3,20321713.098,32222,20210624180000000
000688.SH,2021/06/25,1,1504.81,1505.29,1536.5,1502.89,1534.85,30.04,1.9964,28076.54,20953506.809,32222,20210625180000000
000688.SH,2021/06/28,1,1534.85,1538.02,1579.22,1536.71,1562.98,28.13,1.8328,28285.85,22213648.249,32222,20210628180000000
000688.SH,2021/06/29,1,1562.98,1567.88,1576.87,1546.68,1562.08,-0.9,-0.0577,23967.24,19939248.259,32222,20210629180000000
000688.SH,2021/06/30,1,1562.08,1564.32,1603.35,1558.96,1588.22,26.14,1.6733,31544.59,25060659.791,32222,20210630180000000
000688.SH,2021/07/01,1,1588.22,1587.53,1594.11,1569.9,1579.8,-8.41,-0.5297,27884.07,22955929.575,32222,20210701180000000
000688.SH,2021/07/02,1,1579.8,1563.83,1564.88,1527.2,1538.16,-41.65,-2.6362,26376.87,22196413.221,32222,20210702180000000
000688.SH,2021/07/05,1,1538.16,1545.68,1581.07,1545.68,1575.89,37.74,2.4534,28018.04,24996035.739,32222,20210705180000000
000688.SH,2021/07/06,1,1575.89,1580.28,1584.69,1510.71,1532.79,-43.1,-2.7351,30535.79,26644534.028,32222,20210706180000000
000688.SH,2021/07/07,1,1532.79,1523.83,1573.15,1519.41,1570.03,37.24,2.4293,27596.92,22437044.574,32222,20210707180000000
000688.SH,2021/07/08,1,1570.03,1577.5,1616.7,1577.41,1610.77,40.75,2.5953,32799.45,28438411.378,32222,20210708180000000
000688.SH,2021/07/09,1,1610.77,1598.28,1602.0,1556.58,1583.71,-27.06,-1.68,25532.82,22174975.887,32222,20210709180000000
000688.SH,2021/07/12,1,1583.71,1593.57,1611.6,1576.72,1601.61,17.89,1.1297,27267.64,25077864.009,32222,20210712180000000
000688.SH,2021/07/13,1,1601.61,1602.12,1621.71,1573.78,1590.98,-10.63,-0.6636,26015.76,23061050.401,32222,20210713180000000
000688.SH,2021/07/14,1,1590.98,1579.03,1585.6,1556.69,1556.72,-34.26,-2.1532,22058.57,20678832.119,32222,20210714180000000
000688.SH,2021/07/15,1,1556.72,1549.28,1567.27,1536.9,1560.7,3.98,0.2559,24013.88,20486785.109,32222,20210715180000000
000688.SH,2021/07/16,1,1560.7,1568.17,1569.25,1523.64,1525.23,-35.47,-2.2727,27750.01,22922736.605,32222,20210716180000000
000688.SH,2021/07/19,1,1525.23,1514.83,1530.59,1503.11,1514.18,-11.05,-0.7247,26504.38,21273050.891,32222,20210719180000000
000688.SH,2021/07/20,1,1514.18,1505.08,1529.27,1501.92,1522.63,8.45,0.5578,20419.18,16835659.477,32222,20210720180000000
000688.SH,2021/07/21,1,1522.63,1528.6,1576.77,1527.6,1565.64,43.01,2.8248,26918.83,22331844.453,32222,20210721180000000
000688.SH,2021/07/22,1,1565.64,1570.49,1584.32,1549.45,1582.13,16.49,1.0535,33835.89,28053674.146,32222,20210722180000000
000688.SH,2021/07/23,1,1582.13,1593.31,1593.7,1548.39,1563.49,-18.64,-1.1782,30524.87,26440327.054,32222,20210723180000000
000688.SH,2021/07/26,1,1563.49,1559.84,1566.68,1496.65,1556.98,-6.51,-0.4164,42581.97,33521859.674,32222,20210726180000000
000688.SH,2021/07/27,1,1556.98,1556.93,1627.85,1541.36,1545.29,-11.69,-0.7508,73741.09,55257737.866,32222,20210727180000000
000688.SH,2021/07/28,1,1545.29,1532.42,1555.25,1476.59,1518.7,-26.59,-1.7205,49786.61,35592151.508,32222,20210728180000000
000688.SH,2021/07/29,1,1518.7,1554.13,1598.34,1545.11,1588.47,69.76,4.5936,45756.2,36150601.841,32222,20210729180000000
000688.SH,2021/07/30,1,1588.47,1582.58,1608.96,1570.45,1591.22,2.75,0.1733,45393.31,36512390.691,32222,20210730180000000
000688.SH,2021/08/02,1,1591.22,1594.03,1619.36,1572.11,1599.47,8.26,0.5188,47031.82,37616792.119,32222,20210802180000000
000688.SH,2021/08/03,1,1599.47,1586.35,1593.03,1558.1,1564.19,-35.28,-2.2058,42291.38,34529717.9,32222,20210803180000000
000688.SH,2021/08/04,1,1564.19,1566.45,1608.5,1564.46,1605.89,41.7,2.666,34962.57,28642099.172,32222,20210804180000000
000688.SH,2021/08/05,1,1605.89,1606.65,1616.05,1584.31,1604.81,-1.09,-0.0677,36832.89,29300877.002,32222,20210805180000000
000688.SH,2021/08/06,1,1604.81,1630.3,1639.19,1575.42,1586.67,-18.13,-1.1299,42163.82,33032760.765,32222,20210806180000000
000688.SH,2021/08/09,1,1586.67,1567.44,1582.92,1548.69,1574.44,-12.24,-0.7711,31783.52,25458809.592,32222,20210809180000000
000688.SH,2021/08/10,1,1574.44,1574.01,1592.83,1569.28,1588.19,13.76,0.8738,34356.45,27385183.541,32222,20210810180000000
