Wind代码,交易日期,货币代码,昨收盘价(点),开盘点位,最高点位,最低点位,收盘价,涨跌,涨跌幅(%),成交量(万股),成交金额(千元),gsid,gudt
000016.SH,2010/05/19,1,1968.37,1952.92,1986.6,1932.82,1956.22,-12.15,-0.6173,182203.23,18859231.842,31989,20100519180000000
000016.SH,2010/05/20,1,1956.22,1939.5,1971.26,1920.99,1925.24,-30.98,-1.5835,161427.39,18467151.059,31989,20100520180000000
000016.SH,2010/05/21,1,1925.24,1879.26,1944.7,1874.32,1943.43,18.18,0.9446,209866.33,21335366.192,31989,20100521180000000
000016.SH,2010/05/24,1,1943.43,1955.07,2017.32,1955.07,2007.76,64.33,3.3103,294458.27,31709151.109,31989,20100524180000000
000016.SH,2010/05/25,1,2007.76,1992.17,1994.19,1950.64,1958.46,-49.3,-2.4557,209053.85,22220182.886,31989,20100525180000000
000016.SH,2010/05/26,1,1958.46,1962.93,1974.79,1948.4,1957.94,-0.52,-0.0263,138532.99,14345503.434,31989,20100526180000000
000016.SH,2010/05/27,1,1957.94,1952.97,1987.88,1927.67,1982.95,25.01,1.2773,189947.63,20134276.361,31989,20100527180000000
000016.SH,2010/05/28,1,1982.95,2001.2,2005.4,1964.41,1973.62,-9.33,-0.4705,185920.46,19435453.572,31989,20100528180000000
000016.SH,2010/05/31,1,1973.62,1961.7,1975.59,1924.89,1926.11,-47.51,-2.4074,175796.8,17448137.94,31989,20100531180000000
000016.SH,2010/06/01,1,1926.11,1916.62,1938.18,1895.91,1911.43,-14.68,-0.762,183276.18,17833765.461,31989,20100601180000000
000016.SH,2010/06/02,1,1911.43,1897.58,1908.54,1876.2,1907.9,-3.53,-0.1847,168110.38,15780616.58,31989,20100602180000000
000016.SH,2010/06/03,1,1907.9,1915.15,1927.4,1894.36,1895.15,-12.76,-0.6685,148262.41,14712167.74,31989,20100603180000000
000016.SH,2010/06/04,1,1895.15,1884.43,1899.23,1877.7,1894.45,-0.7,-0.0368,126250.98,13017491.081,31989,20100604180000000
000016.SH,2010/06/07,1,1894.45,1863.67,1873.27,1843.4,1853.36,-41.09,-2.1688,156547.83,15224534.159,31989,20100607180000000
000016.SH,2010/06/08,1,1853.36,1853.58,1866.91,1829.44,1845.13,-8.23,-0.4442,130196.11,13662957.057,31989,20100608180000000
000016.SH,2010/06/09,1,1845.13,1854.1,1914.08,1829.55,1906.9,61.77,3.3475,246536.26,25915470.215,31989,20100609180000000
000016.SH,2010/06/10,1,1906.9,1882.6,1891.96,1871.99,1873.82,-33.07,-1.7343,147417.99,14839141.18,31989,20100610180000000
000016.SH,2010/06/11,1,1873.82,1884.5,1901.24,1880.63,1883.2,9.37,0.5002,133434.54,14233750.234,31989,20100611180000000
000016.SH,2010/06/17,1,1883.2,1897.62,1901.57,1881.67,1882.13,-1.06,-0.0564,106479.94,10797522.281,31989,20100617180000000
000016.SH,2010/06/18,1,1882.13,1881.85,1900.47,1865.33,1870.87,-11.26,-0.5984,141484.47,15107373.284,31989,20100618180000000
000016.SH,2010/06/21,1,1870.87,1880.13,1938.74,1873.69,1933.62,62.74,3.3538,240432.39,26023553.545,31989,20100621180000000
000016.SH,2010/06/22,1,1933.62,1926.63,1937.96,1920.52,1930.0,-3.61,-0.1869,133073.47,14202509.388,31989,20100622180000000
000016.SH,2010/06/23,1,1930.0,1921.4,1933.36,1898.26,1913.63,-16.38,-0.8485,124217.23,12853256.176,31989,20100623180000000
000016.SH,2010/06/24,1,1913.63,1907.91,1935.86,1902.05,1914.65,1.02,0.0533,106310.76,11438643.466,31989,20100624180000000
000016.SH,2010/06/25,1,1914.65,1905.8,1927.23,1901.0,1915.91,1.26,0.066,125401.02,12715860.13,31989,20100625180000000
000016.SH,2010/06/28,1,1915.91,1915.3,1931.51,1907.34,1910.47,-5.44,-0.284,111547.88,11500174.286,31989,20100628180000000
000016.SH,2010/06/29,1,1910.47,1911.17,1914.9,1832.25,1833.04,-77.43,-4.053,206793.35,18726720.633,31989,20100629180000000
000016.SH,2010/06/30,1,1833.04,1821.81,1830.62,1810.58,1819.11,-13.93,-0.7598,142352.71,12286540.217,31989,20100630180000000
000016.SH,2010/07/01,1,1819.11,1814.57,1826.52,1798.2,1799.88,-19.23,-1.057,119081.88,10840577.959,31989,20100701180000000
000016.SH,2010/07/02,1,1799.88,1798.36,1817.28,1771.49,1812.58,12.7,0.7055,182028.57,15325113.77,31989,20100702180000000
000016.SH,2010/07/05,1,1812.58,1795.48,1811.33,1776.38,1797.66,-14.92,-0.8231,126201.99,11016526.935,31989,20100705180000000
000016.SH,2010/07/06,1,1797.66,1793.24,1826.62,1790.86,1826.4,28.74,1.5985,159114.13,13452268.567,31989,20100706180000000
000016.SH,2010/07/07,1,1826.4,1822.33,1829.81,1810.53,1829.56,3.16,0.1731,115163.54,10774505.575,31989,20100707180000000
000016.SH,2010/07/08,1,1829.56,1837.24,1846.44,1822.32,1828.13,-1.43,-0.0779,116530.19,11413910.786,31989,20100708180000000
000016.SH,2010/07/09,1,1828.13,1830.28,1883.43,1815.58,1870.3,42.17,2.3068,207597.94,20852987.305,31989,20100709180000000
000016.SH,2010/07/12,1,1870.3,1868.42,1897.63,1859.51,1887.67,17.37,0.9286,211513.84,23168415.843,31989,20100712180000000
000016.SH,2010/07/13,1,1887.67,1867.31,1869.04,1848.55,1859.15,-28.52,-1.5108,148695.53,15104003.481,31989,20100713180000000
000016.SH,2010/07/14,1,1859.15,1863.75,1893.68,1863.44,1873.04,13.89,0.7469,176393.72,17694633.395,31989,20100714180000000
000016.SH,2010/07/15,1,1873.04,1870.36,1890.75,1839.97,1840.67,-32.37,-1.7282,146638.64,13907413.275,31989,20100715180000000
000016.SH,2010/07/16,1,1840.67,1834.0,1844.4,1818.18,1839.22,-1.45,-0.0787,116999.44,11060297.314,31989,20100716180000000
000016.SH,2010/07/19,1,1839.22,1822.44,1884.63,1818.52,1878.53,39.31,2.1373,172983.44,17645179.053,31989,20100719180000000
000016.SH,2010/07/20,1,1878.53,1880.25,1915.49,1880.24,1909.96,31.44,1.6735,255346.42,25605616.334,31989,20100720180000000
000016.SH,2010/07/21,1,1909.96,1912.2,1925.48,1903.3,1914.33,4.36,0.2285,225981.69,20787652.385,31989,20100721180000000
000016.SH,2010/07/22,1,1914.33,1906.93,1936.23,1903.99,1933.88,19.55,1.0211,204740.79,19710032.876,31989,20100722180000000
000016.SH,2010/07/23,1,1933.88,1937.37,1956.42,1932.09,1945.45,11.57,0.5985,242447.35,23558455.19,31989,20100723180000000
000016.SH,2010/07/26,1,1945.45,1948.63,1955.67,1929.85,1951.87,6.42,0.3299,164923.19,17167232.454,31989,20100726180000000
000016.SH,2010/07/27,1,1951.87,1945.04,1947.41,1931.19,1936.07,-15.8,-0.8093,151535.38,15624419.631,31989,20100727180000000
000016.SH,2010/07/28,1,1936.07,1937.86,1986.26,1929.8,1983.63,47.55,2.4562,299656.25,28729137.007,31989,20100728180000000
000016.SH,2010/07/29,1,1983.63,1984.46,2002.11,1979.04,1993.87,10.24,0.5163,397672.98,32599753.362,31989,20100729180000000
000016.SH,2010/07/30,1,1993.87,1990.45,1991.34,1972.57,1986.76,-7.11,-0.3566,225686.81,19379790.449,31989,20100730180000000
000016.SH,2010/08/02,1,1986.76,1984.12,2019.25,1982.75,2015.66,28.9,1.4544,262789.85,22355380.236,31989,20100802180000000
000016.SH,2010/08/03,1,2015.66,2019.66,2022.54,1978.07,1978.41,-37.24,-1.8476,289012.21,25408281.859,31989,20100803180000000
000016.SH,2010/08/04,1,1978.41,1975.74,1988.31,1948.91,1981.52,3.11,0.1572,247201.09,22054055.834,31989,20100804180000000
000016.SH,2010/08/05,1,1981.52,1980.78,1980.78,1945.38,1954.34,-27.19,-1.3721,238568.74,21812079.253,31989,20100805180000000
000016.SH,2010/08/06,1,1954.34,1953.06,1980.85,1934.57,1979.23,24.89,1.2737,240001.52,22212498.36,31989,20100806180000000
000016.SH,2010/08/09,1,1979.23,1974.97,1992.43,1968.2,1988.02,8.79,0.4441,254382.4,25108659.101,31989,20100809180000000
000016.SH,2010/08/10,1,1988.02,1989.55,1991.9,1933.72,1934.59,-53.43,-2.6876,293795.87,25380027.279,31989,20100810180000000
000016.SH,2010/08/11,1,1934.59,1930.36,1950.79,1928.3,1939.84,5.26,0.2717,206055.93,16598116.61,31989,20100811180000000
000016.SH,2010/08/12,1,1939.84,1924.72,1941.68,1911.68,1914.45,-25.39,-1.309,208490.34,17383936.432,31989,20100812180000000
000016.SH,2010/08/13,1,1914.45,1915.81,1931.71,1902.62,1930.67,16.22,0.8472,227008.24,18400212.711,31989,20100813180000000
000016.SH,2010/08/16,1,1930.67,1926.39,1974.72,1920.46,1971.3,40.62,2.1041,279332.66,27485451.199,31989,20100816180000000
000016.SH,2010/08/17,1,1971.3,1974.68,1984.49,1965.45,1979.79,8.49,0.4309,254055.48,25307316.27,31989,20100817180000000
000016.SH,2010/08/18,1,1979.79,1982.29,1997.45,1971.46,1974.66,-5.12,-0.2589,249114.1,23947621.607,31989,20100818180000000
000016.SH,2010/08/19,1,1974.66,1979.22,2005.3,1972.04,1994.16,19.5,0.9874,286255.28,28655108.87,31989,20100819180000000
000016.SH,2010/08/20,1,1994.16,1985.58,1998.42,1964.0,1967.06,-27.1,-1.359,259831.98,24863385.334,31989,20100820180000000
000016.SH,2010/08/23,1,1967.06,1963.31,1982.47,1957.8,1962.78,-4.28,-0.2177,153915.75,15385989.842,31989,20100823180000000
000016.SH,2010/08/24,1,1962.78,1959.61,1979.71,1938.68,1960.06,-2.72,-0.1387,192622.14,17586903.454,31989,20100824180000000
000016.SH,2010/08/25,1,1960.06,1948.46,1954.94,1914.76,1915.0,-45.06,-2.2988,224086.04,19242828.809,31989,20100825180000000
000016.SH,2010/08/26,1,1915.0,1922.9,1930.22,1907.46,1914.64,-0.36,-0.0189,143499.9,14067579.33,31989,20100826180000000
000016.SH,2010/08/27,1,1914.64,1914.22,1919.07,1903.91,1917.58,2.94,0.1538,124382.0,12397953.04,31989,20100827180000000
000016.SH,2010/08/30,1,1917.58,1926.12,1948.42,1922.92,1942.56,24.98,1.3026,217331.48,20676278.373,31989,20100830180000000
000016.SH,2010/08/31,1,1942.56,1935.41,1935.52,1916.72,1923.91,-18.65,-0.9602,206155.51,20071056.07,31989,20100831180000000
000016.SH,2010/09/01,1,1923.91,1927.72,1949.93,1905.73,1917.33,-6.58,-0.3419,250685.74,23828261.203,31989,20100901180000000
000016.SH,2010/09/02,1,1917.33,1941.09,1945.51,1928.54,1935.92,18.59,0.9697,216653.93,25716066.256,31989,20100902180000000
000016.SH,2010/09/03,1,1935.92,1937.85,1938.12,1913.41,1929.19,-6.74,-0.3479,233147.43,24025999.163,31989,20100903180000000
000016.SH,2010/09/06,1,1929.19,1938.54,1977.66,1936.5,1975.68,46.49,2.4099,334401.64,33385822.026,31989,20100906180000000
000016.SH,2010/09/07,1,1975.68,1979.28,1983.51,1962.79,1973.14,-2.54,-0.1284,227547.95,23688060.997,31989,20100907180000000
000016.SH,2010/09/08,1,1973.14,1963.63,1963.63,1946.04,1956.33,-16.81,-0.8519,256301.41,28704683.915,31989,20100908180000000
000016.SH,2010/09/09,1,1956.33,1957.96,1957.96,1915.09,1918.29,-38.04,-1.9447,256819.33,27128256.132,31989,20100909180000000
000016.SH,2010/09/10,1,1918.29,1920.09,1926.82,1897.95,1915.64,-2.64,-0.1377,193632.46,18684781.533,31989,20100910180000000
000016.SH,2010/09/13,1,1915.64,1914.38,1936.08,1906.86,1922.14,6.5,0.3392,218814.75,21721325.384,31989,20100913180000000
000016.SH,2010/09/14,1,1922.14,1928.09,1939.82,1918.17,1925.01,2.87,0.1494,222868.82,23013732.69,31989,20100914180000000
000016.SH,2010/09/15,1,1925.01,1926.5,1926.5,1889.07,1893.03,-31.99,-1.6617,218208.46,22400750.676,31989,20100915180000000
000016.SH,2010/09/16,1,1893.03,1890.26,1895.13,1845.07,1858.45,-34.58,-1.8266,272134.02,23573730.207,31989,20100916180000000
000016.SH,2010/09/17,1,1858.45,1864.72,1869.01,1852.24,1857.31,-1.14,-0.0613,172991.94,16869149.361,31989,20100917180000000
000016.SH,2010/09/20,1,1857.31,1859.42,1873.71,1844.16,1860.85,3.54,0.1908,157865.15,16352627.839,31989,20100920180000000
000016.SH,2010/09/21,1,1860.85,1868.26,1873.35,1858.75,1864.41,3.56,0.1913,108057.62,11573442.03,31989,20100921180000000
000016.SH,2010/09/27,1,1864.41,1869.98,1882.31,1863.43,1881.54,17.13,0.9188,174524.66,19002710.165,31989,20100927180000000
000016.SH,2010/09/28,1,1881.54,1876.49,1876.53,1860.68,1863.88,-17.66,-0.9388,226175.56,29124846.354,31989,20100928180000000
000016.SH,2010/09/29,1,1863.88,1859.76,1889.79,1859.14,1868.75,4.87,0.2612,233178.97,27689669.015,31989,20100929180000000
000016.SH,2010/09/30,1,1868.75,1858.45,1914.24,1856.82,1913.11,44.36,2.3738,272697.76,30998073.996,31989,20100930180000000
000016.SH,2010/10/08,1,1913.11,1933.42,1997.49,1932.6,1990.01,76.9,4.0199,405876.46,48462232.48,31989,20101008180000000
000016.SH,2010/10/11,1,1990.01,2005.7,2084.3,2005.7,2066.95,76.93,3.866,677452.75,78646529.23,31989,20101011180000000
000016.SH,2010/10/12,1,2066.95,2058.09,2094.74,2047.9,2091.78,24.83,1.2014,497200.64,61450369.098,31989,20101012180000000
000016.SH,2010/10/13,1,2091.78,2093.46,2126.52,2088.95,2125.61,33.83,1.6174,545151.32,64595333.752,31989,20101013180000000
000016.SH,2010/10/14,1,2125.61,2152.86,2201.64,2152.86,2160.84,35.22,1.6571,875522.22,89103135.942,31989,20101014180000000
000016.SH,2010/10/15,1,2160.84,2148.92,2255.57,2144.2,2254.39,93.56,4.3296,967867.41,100058765.027,31989,20101015180000000
000016.SH,2010/10/18,1,2254.39,2270.41,2321.69,2238.57,2241.72,-12.67,-0.562,973376.31,104927261.916,31989,20101018180000000
000016.SH,2010/10/19,1,2241.72,2236.99,2278.58,2219.61,2278.35,36.63,1.6341,522603.11,57882421.19,31989,20101019180000000
000016.SH,2010/10/20,1,2278.35,2240.74,2320.81,2239.04,2285.21,6.86,0.3011,681268.53,83415553.75,31989,20101020180000000
000016.SH,2010/10/21,1,2285.21,2287.37,2290.77,2228.04,2245.25,-39.97,-1.7489,486962.29,56319421.533,31989,20101021180000000
000016.SH,2010/10/22,1,2245.25,2234.37,2255.69,2212.61,2231.06,-14.19,-0.632,389681.91,48177724.06,31989,20101022180000000
000016.SH,2010/10/25,1,2231.06,2232.02,2295.11,2206.86,2294.45,63.39,2.8414,509181.44,64066966.815,31989,20101025180000000
000016.SH,2010/10/26,1,2294.45,2300.7,2310.01,2255.13,2272.21,-22.24,-0.9694,548462.76,66862109.917,31989,20101026180000000
000016.SH,2010/10/27,1,2272.21,2259.7,2291.62,2222.1,2225.37,-46.84,-2.0613,429041.88,51998971.522,31989,20101027180000000
000016.SH,2010/10/28,1,2225.37,2216.28,2237.68,2204.52,2224.24,-1.13,-0.0509,350119.93,41171938.067,31989,20101028180000000
000016.SH,2010/10/29,1,2224.24,2226.72,2228.12,2180.86,2189.48,-34.76,-1.5627,359286.66,43788096.995,31989,20101029180000000
000016.SH,2010/11/01,1,2189.48,2198.46,2238.47,2198.46,2238.47,48.99,2.2376,422872.5,49973079.865,31989,20101101180000000
000016.SH,2010/11/02,1,2238.47,2248.01,2265.4,2205.95,2231.7,-6.77,-0.3023,524938.7,68576868.936,31989,20101102180000000
000016.SH,2010/11/03,1,2231.7,2232.32,2258.46,2203.32,2226.47,-5.24,-0.2346,522678.42,59939381.812,31989,20101103180000000
000016.SH,2010/11/04,1,2226.47,2230.84,2259.24,2228.05,2254.76,28.3,1.2708,433846.78,51103807.982,31989,20101104180000000
000016.SH,2010/11/05,1,2254.76,2298.53,2308.04,2263.27,2279.0,24.24,1.0751,530466.61,64736998.324,31989,20101105180000000
000016.SH,2010/11/08,1,2279.0,2287.5,2294.69,2270.25,2289.96,10.96,0.4809,414597.74,49273612.743,31989,20101108180000000
000016.SH,2010/11/09,1,2289.96,2290.75,2290.75,2244.08,2257.35,-32.62,-1.4243,436444.95,53521977.767,31989,20101109180000000
000016.SH,2010/11/10,1,2257.35,2242.61,2242.61,2210.3,2226.16,-31.19,-1.3816,429907.1,53362233.643,31989,20101110180000000
000016.SH,2010/11/11,1,2226.16,2227.06,2278.76,2218.57,2252.28,26.12,1.1735,529775.11,68328863.306,31989,20101111180000000
000016.SH,2010/11/12,1,2252.28,2234.78,2248.28,2126.78,2130.58,-121.7,-5.4035,631688.84,75970934.226,31989,20101112180000000
000016.SH,2010/11/15,1,2130.58,2135.51,2144.08,2086.19,2126.7,-3.88,-0.1823,448281.25,49058792.838,31989,20101115180000000
000016.SH,2010/11/16,1,2126.7,2120.95,2120.95,2028.59,2032.5,-94.2,-4.4294,397175.3,47857074.142,31989,20101116180000000
000016.SH,2010/11/17,1,2032.5,2004.74,2047.18,2001.38,2013.61,-18.89,-0.9294,315233.21,38575586.031,31989,20101117180000000
000016.SH,2010/11/18,1,2013.61,2032.62,2046.17,2010.35,2037.46,23.86,1.1847,252634.42,30929944.974,31989,20101118180000000
000016.SH,2010/11/19,1,2037.46,2048.43,2049.36,1978.69,2039.44,1.98,0.0973,311956.97,36972046.435,31989,20101119180000000
000016.SH,2010/11/22,1,2039.44,2015.83,2037.83,2010.07,2019.67,-19.78,-0.9697,269869.56,31596682.612,31989,20101122180000000
000016.SH,2010/11/23,1,2019.67,2009.8,2009.8,1957.08,1981.26,-38.41,-1.9016,267006.44,30711105.88,31989,20101123180000000
000016.SH,2010/11/24,1,1981.26,1972.32,2026.29,1972.32,2014.16,32.89,1.6603,280548.03,31784370.048,31989,20101124180000000
000016.SH,2010/11/25,1,2014.16,2024.25,2042.02,1997.9,2041.34,27.18,1.3495,288954.97,32602491.397,31989,20101125180000000
000016.SH,2010/11/26,1,2041.34,2034.15,2040.98,2008.6,2018.4,-22.94,-1.1238,214420.5,25936824.785,31989,20101126180000000
000016.SH,2010/11/29,1,2018.4,2008.98,2023.86,1997.33,2011.9,-6.5,-0.322,184635.77,22228242.202,31989,20101129180000000
000016.SH,2010/11/30,1,2011.9,2010.07,2021.27,1943.39,1979.89,-32.01,-1.5909,277816.38,30974119.971,31989,20101130180000000
000016.SH,2010/12/01,1,1979.89,1975.82,1992.46,1968.32,1984.3,4.41,0.2229,150977.41,17176086.603,31989,20101201180000000
000016.SH,2010/12/02,1,1984.3,2016.16,2019.87,1997.23,1998.15,13.84,0.6977,219747.19,24021907.305,31989,20101202180000000
000016.SH,2010/12/03,1,1998.15,2003.91,2014.91,1994.92,2008.12,9.97,0.499,162028.16,20508348.778,31989,20101203180000000
000016.SH,2010/12/06,1,2008.12,2016.11,2038.88,2011.27,2032.03,23.91,1.1907,229891.75,27985851.234,31989,20101206180000000
000016.SH,2010/12/07,1,2032.03,2023.52,2056.06,2000.2,2046.72,14.69,0.7231,227174.62,29061596.404,31989,20101207180000000
000016.SH,2010/12/08,1,2046.72,2040.02,2050.75,2016.06,2018.46,-28.26,-1.3808,219995.82,26545444.375,31989,20101208180000000
000016.SH,2010/12/09,1,2018.46,2007.77,2026.28,1994.45,1996.38,-22.08,-1.0938,250036.75,25680277.398,31989,20101209180000000
000016.SH,2010/12/10,1,1996.38,1988.07,2026.64,1985.18,2021.65,25.27,1.2656,221096.28,24117240.208,31989,20101210180000000
000016.SH,2010/12/13,1,2021.65,2027.45,2074.57,2021.81,2074.33,52.68,2.6059,388021.08,41746060.63,31989,20101213180000000
000016.SH,2010/12/14,1,2074.33,2078.2,2084.19,2064.18,2069.92,-4.41,-0.2127,307033.15,32688855.163,31989,20101214180000000
000016.SH,2010/12/15,1,2069.92,2070.05,2076.33,2052.27,2054.02,-15.9,-0.7683,254317.55,29334271.123,31989,20101215180000000
000016.SH,2010/12/16,1,2054.02,2053.03,2056.49,2032.81,2036.55,-17.46,-0.8502,212109.69,23585059.476,31989,20101216180000000
000016.SH,2010/12/17,1,2036.55,2036.51,2036.85,2023.89,2032.14,-4.42,-0.2168,155543.15,18732328.92,31989,20101217180000000
000016.SH,2010/12/20,1,2032.14,2039.29,2045.03,1969.98,1999.52,-32.61,-1.6049,238151.64,27612777.762,31989,20101220180000000
000016.SH,2010/12/21,1,1999.52,2004.18,2052.55,1996.78,2049.22,49.7,2.4855,276316.16,31499545.566,31989,20101221180000000
000016.SH,2010/12/22,1,2049.22,2051.8,2057.98,2012.64,2021.98,-27.25,-1.3296,236830.18,27126029.327,31989,20101222180000000
000016.SH,2010/12/23,1,2021.98,2018.4,2048.99,2008.05,2017.66,-4.31,-0.2132,234188.16,24551079.769,31989,20101223180000000
000016.SH,2010/12/24,1,2017.66,2003.82,2025.04,1994.43,2013.25,-4.42,-0.2188,211136.43,22879214.278,31989,20101224180000000
000016.SH,2010/12/27,1,2013.25,2028.55,2045.24,1974.28,1977.69,-35.56,-1.7662,278108.72,32476957.954,31989,20101227180000000
000016.SH,2010/12/28,1,1977.69,1969.45,1979.16,1949.0,1950.33,-27.36,-1.3836,215440.82,23170829.077,31989,20101228180000000
000016.SH,2010/12/29,1,1950.33,1954.47,1960.15,1936.27,1953.33,3.0,0.1541,186130.57,18952829.88,31989,20101229180000000
000016.SH,2010/12/30,1,1953.33,1954.09,1957.64,1925.23,1946.52,-6.82,-0.3491,227919.42,22655366.127,31989,20101230180000000
000016.SH,2010/12/31,1,1946.52,1949.26,1978.04,1946.34,1977.37,30.85,1.5849,256322.24,28370012.279,31989,20101231180000000
000016.SH,2011/01/04,1,1977.37,1994.36,2021.93,1985.32,2015.11,37.75,1.9089,328925.1,42492571.399,31989,20110104180000000
000016.SH,2011/01/05,1,2015.11,1999.18,2011.51,1993.21,1999.22,-15.89,-0.7887,288731.68,35826087.862,31989,20110105180000000
000016.SH,2011/01/06,1,1999.22,1999.75,2010.56,1978.82,1984.28,-14.94,-0.7473,209186.01,29518584.156,31989,20110106180000000
000016.SH,2011/01/07,1,1984.28,1983.24,2035.88,1969.32,2006.37,22.1,1.1136,395934.47,45506797.014,31989,20110107180000000
000016.SH,2011/01/10,1,2006.37,2001.4,2019.71,1973.8,1975.74,-30.63,-1.5266,275275.38,29511562.005,31989,20110110180000000
000016.SH,2011/01/11,1,1975.74,1969.49,2004.03,1968.22,1999.76,24.02,1.2157,251441.75,26619829.405,31989,20110111180000000
000016.SH,2011/01/12,1,1999.76,2006.05,2021.37,1987.42,2017.15,17.39,0.8694,263086.1,26791197.821,31989,20110112180000000
000016.SH,2011/01/13,1,2017.15,2024.7,2026.15,2007.95,2014.17,-2.98,-0.1478,223069.53,23931252.479,31989,20110113180000000
000016.SH,2011/01/14,1,2014.17,2005.31,2006.65,1978.5,1982.62,-31.54,-1.5661,205337.43,23559236.388,31989,20110114180000000
000016.SH,2011/01/17,1,1982.62,1968.95,1978.14,1912.07,1918.42,-64.2,-3.2382,274845.99,29934147.866,31989,20110117180000000
000016.SH,2011/01/18,1,1918.42,1915.76,1929.77,1905.46,1923.7,5.27,0.2749,169234.93,18046328.343,31989,20110118180000000
000016.SH,2011/01/19,1,1923.7,1923.54,1954.28,1913.11,1953.35,29.66,1.5417,192648.84,21155259.516,31989,20110119180000000
000016.SH,2011/01/20,1,1953.35,1947.81,1947.81,1894.38,1895.0,-58.35,-2.9871,213185.48,22960969.983,31989,20110120180000000
000016.SH,2011/01/21,1,1895.0,1890.76,1959.97,1890.76,1925.84,30.83,1.6271,302998.56,28405308.468,31989,20110121180000000
000016.SH,2011/01/24,1,1925.84,1926.39,1937.38,1905.7,1911.75,-14.08,-0.7313,257257.4,23841911.028,31989,20110124180000000
000016.SH,2011/01/25,1,1911.75,1910.22,1921.54,1899.06,1911.31,-0.45,-0.0234,196985.77,19669349.901,31989,20110125180000000
000016.SH,2011/01/26,1,1911.31,1912.34,1929.32,1910.66,1926.04,14.73,0.7707,146407.22,15243838.872,31989,20110126180000000
000016.SH,2011/01/27,1,1926.04,1911.1,1954.92,1899.9,1949.37,23.34,1.2116,305471.23,30327660.185,31989,20110127180000000
000016.SH,2011/01/28,1,1949.37,1944.4,1952.84,1929.88,1945.14,-4.23,-0.217,237602.6,24494265.093,31989,20110128180000000
000016.SH,2011/01/31,1,1945.14,1944.74,1965.56,1941.08,1964.11,18.96,0.975,227622.16,23760658.937,31989,20110131180000000
000016.SH,2011/02/01,1,1964.11,1968.71,1972.99,1959.32,1968.69,4.58,0.2332,172925.42,19820942.599,31989,20110201180000000
000016.SH,2011/02/09,1,1968.69,1958.25,1976.76,1940.38,1943.0,-25.69,-1.3047,197423.96,22202138.43,31989,20110209180000000
000016.SH,2011/02/10,1,1943.0,1939.72,1977.01,1932.13,1975.98,32.98,1.6973,200469.24,23018226.804,31989,20110210180000000
000016.SH,2011/02/11,1,1975.98,1972.44,1982.39,1964.99,1976.47,0.49,0.0249,253339.05,28220139.685,31989,20110211180000000
000016.SH,2011/02/14,1,1976.47,1976.28,2053.02,1976.28,2047.69,71.22,3.6034,488877.23,52648992.889,31989,20110214180000000
000016.SH,2011/02/15,1,2047.69,2050.02,2070.94,2040.91,2042.64,-5.05,-0.2466,420651.45,49098245.351,31989,20110215180000000
000016.SH,2011/02/16,1,2042.64,2038.4,2051.82,2023.86,2051.49,8.84,0.433,328170.23,38727065.833,31989,20110216180000000
000016.SH,2011/02/17,1,2051.49,2054.88,2065.77,2035.37,2046.98,-4.51,-0.22,288369.22,36008845.612,31989,20110217180000000
000016.SH,2011/02/18,1,2046.98,2043.68,2047.89,2025.34,2030.32,-16.66,-0.8137,232501.47,28236902.683,31989,20110218180000000
000016.SH,2011/02/21,1,2030.32,2019.56,2046.74,2017.64,2046.08,15.77,0.7766,271449.23,29939761.142,31989,20110221180000000
000016.SH,2011/02/22,1,2046.08,2051.81,2053.33,1989.73,1991.01,-55.07,-2.6916,380140.85,44240040.252,31989,20110222180000000
000016.SH,2011/02/23,1,1991.01,1984.12,1998.09,1981.19,1995.68,4.67,0.2344,255380.92,31210602.641,31989,20110223180000000
000016.SH,2011/02/24,1,1995.68,1993.88,2008.89,1985.8,2002.83,7.15,0.3584,230057.08,28901415.549,31989,20110224180000000
000016.SH,2011/02/25,1,2002.83,2003.4,2019.45,1985.76,2006.66,3.83,0.1911,213776.72,27860801.75,31989,20110225180000000
000016.SH,2011/02/28,1,2006.66,2009.08,2023.89,1990.58,2021.85,15.19,0.7569,229396.06,30829213.33,31989,20110228180000000
000016.SH,2011/03/01,1,2021.85,2022.72,2048.98,2020.53,2035.36,13.52,0.6685,310274.43,39193673.209,31989,20110301180000000
000016.SH,2011/03/02,1,2035.36,2024.22,2050.16,2019.48,2040.89,5.53,0.2715,309080.63,40175976.822,31989,20110302180000000
000016.SH,2011/03/03,1,2040.89,2046.3,2083.24,2042.15,2051.65,10.76,0.5271,491658.31,54301044.72,31989,20110303180000000
000016.SH,2011/03/04,1,2051.65,2053.01,2083.3,2049.74,2080.14,28.49,1.3888,320558.63,38260164.651,31989,20110304180000000
000016.SH,2011/03/07,1,2080.14,2092.32,2127.1,2092.32,2123.28,43.14,2.0738,455972.37,59123758.42,31989,20110307180000000
000016.SH,2011/03/08,1,2123.28,2123.75,2135.85,2108.04,2123.78,0.5,0.0236,303391.03,41101260.033,31989,20110308180000000
000016.SH,2011/03/09,1,2123.78,2129.7,2139.24,2113.53,2120.21,-3.57,-0.1681,265179.57,33988584.073,31989,20110309180000000
000016.SH,2011/03/10,1,2120.21,2114.48,2114.48,2070.47,2071.72,-48.49,-2.2869,288888.67,38022502.758,31989,20110310180000000
000016.SH,2011/03/11,1,2071.72,2061.77,2075.38,2044.0,2049.11,-22.61,-1.0914,211991.2,27708896.655,31989,20110311180000000
